Time,L5.Constant Power L5_vab,L6.Constant Power L6_vab,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.IA,measurement4.Three-phase Meter4.POWER_S,measurement5.Three-phase Meter5.IA,measurement6.Three-phase Meter6.IA
8.025,982.53564,1053.6708,36939.41,31842.225,-6252.3823,438.34518,445.43134,444.54456,37.704094,50642.76,38.01174,0.22459549
8.0255,1018.6672,1083.4885,36787.664,31691.76,-6372.071,438.34518,445.43134,444.54456,44.801567,50626.055,45.22288,0.2623313
8.026,1018.7164,1074.9557,36678.934,31566.346,-6373.382,438.34518,445.43134,444.54456,50.31593,50585.125,50.833427,0.29077616
8.0265,982.476,1028.2596,36701.438,31566.635,-6245.1167,438.83115,445.43134,444.54456,54.05203,50551.633,54.644787,0.30892104
8.027,911.4909,945.0782,36890.07,31702.492,-5871.9004,438.83115,445.43134,444.54456,55.87802,50496.76,56.522068,0.31612465
8.0275,808.13776,828.36456,37114.715,31878.076,-5526.9346,438.83115,445.43134,444.54456,55.729237,50462.055,56.398796,0.31212947
8.028,676.4792,682.34924,37572.59,32243.092,-4930.865,438.83115,445.43134,444.54456,53.61104,50420.22,54.279354,0.29708812
8.0285,520.60596,512.0512,37929.117,32530.168,-4526.6875,438.83115,445.686,444.54456,49.598156,50402.67,50.23876,0.27151668
8.029,346.3884,323.8014,38472.887,32974.54,-3985.6907,438.83115,445.686,444.54456,43.832626,50395.406,44.42005,0.23634075
8.0295,159.65518,123.96799,38811.06,33249.344,-3707.2615,438.83115,445.686,444.54456,36.517876,50403.848,37.02917,0.19279815
8.03,-32.405666,-80.06308,39219.875,33579.76,-3462.4033,438.83115,445.686,444.54456,27.912579,50433.79,28.3277,0.14243232
8.0305,-223.31322,-281.82486,39400.992,33731.992,-3445.7495,438.83115,445.686,444.54456,18.292553,50476.84,18.60216,0.0745921
8.031,-406.38013,-473.09875,39478.074,33798.574,-3585.5674,438.83115,445.686,444.54456,8.048118,50521.094,8.246766,0.024356503
8.0315,-575.17224,-647.6983,39417.965,33742.414,-3792.097,438.83115,445.686,444.8688,-2.4809184,50553.527,-2.4000757,-0.02675594
8.032,-723.55896,-799.2903,39172.703,33526.516,-4220.8916,438.83115,445.686,444.8688,-12.92262,50594.883,-12.96251,-0.076913156
8.0325,-846.3597,-922.5861,38931.977,33315.69,-4547.004,438.83115,445.686,444.8688,-22.906431,50613.72,-23.065922,-0.124343224
8.033,-939.22156,-1013.3172,38509.89,32949.137,-5022.0923,438.83115,445.686,444.8688,-32.078785,50623.957,-32.35223,-0.16737814
8.0335,-998.8591,-1068.2441,38225.977,32704.234,-5285.181,438.83115,445.686,444.8688,-40.114174,50617.395,-40.49323,-0.20449574
8.034,-1023.32947,-1085.466,37862.0,32388.17,-5536.8457,438.83115,445.686,444.8688,-46.728115,50588.457,-47.200283,-0.23437372
8.0345,-1011.5234,-1064.3121,37691.54,32236.3,-5588.619,438.83115,445.686,444.8688,-51.68626,50558.555,-52.23589,-0.25596172
8.035,-964.0818,-1005.6231,37579.227,32124.492,-5485.57,438.83115,445.686,444.8688,-54.812927,50504.285,-55.421726,-0.2684866
8.0355,-882.51874,-911.3358,37604.637,32133.168,-5307.3945,438.83115,445.686,444.8688,-55.99731,50465.95,-56.645,-0.2715128
8.036,-770.02344,-785.06903,37778.387,32260.182,-4920.749,438.83115,445.686,444.8688,-55.1974,50412.863,-55.86238,-0.2649359
8.0365,-630.08264,-630.94073,37965.625,32404.262,-4623.6074,438.83115,445.686,444.8688,-52.441566,50384.625,-53.101574,-0.24897961
8.037,-468.31366,-454.69165,38303.613,32664.295,-4192.185,438.83115,445.686,444.8688,-47.827507,50358.297,-48.46055,-0.22422297
8.0375,-290.05048,-262.3933,38531.504,32835.38,-3954.813,438.83115,445.686,444.8688,-41.518696,50353.2,-42.103333,-0.19153284
8.038,-101.609406,-61.138706,38817.535,33036.36,-3735.9233,438.83115,445.686,444.8688,-33.73867,50364.08,-34.255165,-0.15209463
8.0385,90.48255,142.28366,38935.473,33108.004,-3707.7832,438.83115,445.686,444.8688,-24.762882,50381.406,-25.193972,-0.10726632
8.039,279.08023,340.44315,38966.285,33093.984,-3858.8916,438.83115,445.686,444.8688,-14.90989,50418.883,-15.240645,-0.05866276
8.0395,457.8148,526.6463,38879.723,32995.95,-4082.2065,438.83115,445.686,444.8688,-4.528569,50446.598,-4.7476163,-0.007976342
8.04,620.2463,694.119,38589.156,32722.557,-4559.9307,438.83115,445.686,444.8688,6.0132017,50483.652,5.9135227,0.04297797
8.0405,760.7061,836.94684,38318.977,32473.246,-4936.723,438.83115,445.686,444.8688,16.341932,50501.715,16.364922,0.09239901
8.041,874.1504,950.1591,37841.688,32036.076,-5516.9785,438.83115,445.686,444.8688,26.091825,50512.84,26.237139,0.13854769
8.0415,956.65796,1029.7274,37511.734,31733.617,-5871.172,438.83115,445.686,444.8688,34.916855,50507.547,35.180252,0.17979088
8.042,1005.33813,1072.8634,37058.707,31318.244,-6285.904,438.83115,445.686,444.8688,42.504616,50480.15,42.877563,0.21466073
8.0425,1018.3926,1078.0315,36821.668,31094.78,-6454.463,438.83115,445.686,444.8688,48.58623,50449.926,49.056496,0.24193248
8.043,995.51605,1045.0878,36598.16,30875.791,-6520.3457,438.83115,445.686,444.8688,52.946213,50391.812,53.498245,0.2606278
8.0435,937.4419,975.1566,36549.29,30817.654,-6441.2817,438.24277,445.686,444.8688,55.43004,50348.67,56.04553,0.27009973
8.044,846.1664,870.90466,36625.72,30859.07,-6168.9644,438.24277,445.686,444.8688,55.9497,50284.16,56.608143,0.27001324
8.0445,725.1864,735.8905,36762.125,30959.916,-5916.2827,438.24277,445.686,444.8688,54.486755,50245.613,55.166237,0.26036578
8.045,578.95245,575.0002,37054.918,31185.79,-5502.087,438.24277,445.686,444.8688,51.0931,50201.066,51.7708,0.2415114
8.0455,412.04648,393.80743,37276.027,31358.574,-5248.621,438.24277,444.824,444.8688,45.88897,50182.64,46.542057,0.21410857
8.046,230.85019,198.97182,37582.812,31599.596,-4970.063,438.24277,444.824,444.8688,39.058765,50173.26,39.665203,0.17915076
8.0465,41.475986,-2.8627794,37740.945,31719.572,-4884.3467,438.24277,444.824,444.8688,30.844303,50178.125,31.38374,0.13785304
8.047,-148.99724,-204.23914,37853.99,31796.178,-4940.0776,438.24277,444.824,444.8688,21.537119,50199.246,21.990944,0.09169769
8.0475,-334.13315,-398.3975,37826.83,31764.03,-5100.086,438.24277,444.824,444.8688,11.466776,50219.23,11.819411,0.042301487
8.048,-507.36243,-578.3353,37619.805,31584.82,-5497.3267,438.24277,444.824,444.8688,0.99014026,50249.402,1.2296983,-0.008577184
8.0485,-662.5683,-737.7063,37391.44,31387.213,-5836.993,438.24277,444.824,444.8688,-9.52101,50265.492,-9.403311,-0.05914391
8.049,-794.2595,-870.8522,36946.99,31003.42,-6393.8623,438.24277,444.824,443.384,-19.695389,50277.125,-19.70391,-0.10759768
8.0495,-897.8806,-973.1898,36616.91,30715.55,-6753.468,438.24277,444.824,443.384,-29.172073,50274.117,-29.306765,-0.15224823
8.05,-969.72754,-1041.1122,36133.742,30289.504,-7203.966,438.24277,444.824,443.384,-37.61477,50250.965,-37.871796,-0.19149858
8.0505,-1007.2016,-1072.2046,35852.85,30040.994,-7409.3647,438.24277,444.824,443.384,-44.72459,50223.688,-45.095722,-0.22397481
8.051,-1009.0848,-1065.406,35544.027,29765.621,-7534.554,438.24277,444.824,443.384,-50.249615,50168.55,-50.722725,-0.24851914
8.0515,-975.0918,-1020.8645,35435.285,29664.164,-7489.951,438.24277,444.824,443.384,-53.99406,50125.61,-54.55354,-0.26426604
8.052,-906.903,-940.37396,35434.066,29644.273,-7247.8115,438.24277,444.824,443.384,-55.825268,50059.062,-56.452507,-0.270667
8.0525,-806.73236,-826.62115,35534.527,29713.475,-6994.104,438.24277,444.824,443.384,-55.678234,50017.703,-56.352486,-0.26748335
8.053,-678.0453,-683.6661,35803.117,29915.418,-6538.7246,438.24277,444.824,443.384,-53.55826,49967.535,-54.256927,-0.2548381
8.0535,-525.3425,-516.4216,36031.223,30091.059,-6229.584,438.24277,444.824,443.384,-49.540466,49945.234,-50.24003,-0.23316543
8.054,-354.09464,-331.13895,36386.457,30363.725,-5833.3794,438.24277,444.824,443.384,-43.76722,49931.67,-44.444073,-0.2032626
8.0545,-170.2825,-134.02258,36595.25,30518.674,-5651.478,438.24277,444.824,443.384,-36.442856,49935.98,-37.074253,-0.16615734
8.055,19.367922,67.545654,36807.707,30659.932,-5551.14,438.24277,444.824,443.384,-27.827372,49960.605,-28.391592,-0.12318868
8.0555,208.61603,266.90515,36857.484,30673.514,-5614.001,438.24277,444.824,443.384,-18.225819,49986.29,-18.703844,-0.07585229
8.056,390.19342,456.77042,36772.805,30559.232,-5899.6963,438.24277,444.824,443.384,-7.9784575,50031.043,-8.353481,-0.025837274
8.0565,557.9922,630.53033,36609.867,30395.166,-6200.5947,438.24277,444.824,443.384,2.5516293,50060.47,2.2927153,0.025094444
8.057,706.12415,781.90857,36224.77,30036.809,-6761.5405,438.24277,444.824,443.384,12.991329,50096.07,12.857701,0.0751217
8.0575,829.3028,905.7156,35905.688,29744.662,-7165.4717,438.24277,444.824,443.384,22.970924,50110.82,22.96738,0.12250504
8.058,923.142,997.4933,35399.152,29275.875,-7739.3335,438.24277,444.824,443.384,32.136246,50114.793,32.263733,0.16554423
8.0585,984.3083,1054.0104,35072.453,28974.438,-8059.8594,438.24277,444.824,443.384,40.16284,50105.004,40.417572,0.20272869
8.059,1010.6074,1073.3174,34665.477,28592.014,-8389.273,438.24277,444.824,443.384,46.766266,50072.094,47.140152,0.23273723
8.0595,1001.2406,1054.5531,34475.242,28406.762,-8487.886,438.24277,444.824,443.384,51.712563,50039.992,52.193287,0.25449958
8.06,956.77295,998.63745,34337.09,28259.527,-8447.766,438.24277,444.824,443.384,54.82649,49983.66,55.39837,0.26726323
8.0605,878.33105,907.463,34348.355,28251.0,-8309.171,438.24277,444.824,443.384,55.997528,49944.582,56.64169,0.27056605
8.061,769.02856,784.2877,34502.93,28357.592,-7979.595,434.64066,444.824,443.384,55.184322,49891.707,55.87924,0.26429996
8.0615,632.40027,633.3597,34677.492,28488.887,-7716.881,434.64066,444.824,443.384,52.41567,49864.53,53.138,0.24867623
8.062,473.62177,460.21973,34994.113,28731.49,-7336.686,434.64066,444.824,443.384,47.789692,49840.047,48.515068,0.22426409
8.0625,298.09927,270.7721,35204.773,28894.328,-7136.0063,434.64066,444.824,443.384,41.470276,49835.92,42.174133,0.19191821
8.063,112.14552,72.05433,35456.742,29086.115,-6974.5347,434.64066,441.144,443.384,33.68118,49848.67,34.34004,0.1527983
8.0635,-77.55222,-129.23656,35552.062,29152.795,-6985.7007,434.64066,441.144,443.384,24.698792,49867.51,25.289658,0.10826752
8.064,-264.51807,-325.89108,35540.996,29130.328,-7192.3496,434.64066,441.144,443.384,14.841229,49905.793,15.343731,0.059915554
8.0645,-442.01315,-511.03616,35425.055,29026.27,-7446.6533,434.64066,441.144,443.384,4.4577746,49933.754,4.854462,0.009443579
8.065,-603.9395,-677.912,35105.367,28741.398,-7963.027,434.64066,441.144,443.384,-6.083072,49972.242,-5.806101,-0.041331157
8.0655,-744.5769,-820.8854,34809.797,28481.295,-8362.353,434.64066,441.144,443.384,-16.409222,49990.926,-16.261646,-0.09065971
8.066,-858.80804,-934.80365,34289.91,28028.557,-8969.389,434.64066,441.144,439.98734,-26.153587,50003.695,-26.141338,-0.13676722
8.0665,-942.6575,-1015.7282,33926.39,27715.402,-9334.821,434.64066,441.144,439.98734,-34.971222,49999.926,-35.095325,-0.17804036
8.067,-993.25116,-1060.8334,33418.92,27282.293,-9758.386,434.64066,441.144,439.98734,-42.549644,49975.31,-42.806293,-0.21301173
8.0675,-1008.77094,-1068.349,33139.926,27045.291,-9930.43,434.64066,441.144,439.98734,-48.620365,49947.918,-49.001686,-0.24043803
8.068,-988.8104,-1038.2214,32857.54,26802.03,-10001.232,434.64066,441.144,439.98734,-52.968216,49895.426,-53.46186,-0.25936776
8.0685,-933.81305,-971.43994,32776.117,26726.133,-9925.86,434.64066,441.144,439.98734,-55.4392,49856.01,-56.02886,-0.26911938
8.069,-845.8424,-870.3501,32812.527,26741.25,-9660.052,434.64066,441.144,439.98734,-55.94563,49798.758,-56.611782,-0.26935172
8.0695,-727.88727,-738.3768,32928.156,26826.176,-9410.062,434.64066,441.144,439.98734,-54.46963,49766.04,-55.189983,-0.2600447
8.07,-584.3891,-580.3995,33198.242,27031.164,-8994.428,434.64066,441.144,439.98734,-51.06352,49731.555,-51.813816,-0.24154201
8.0705,-419.882,-401.83453,33409.223,27191.668,-8735.483,434.64066,441.144,439.98734,-45.84797,49721.027,-46.602833,-0.21449304
8.071,-240.90167,-209.18993,33716.47,27411.44,-8447.769,434.64066,441.144,439.98734,-39.00762,49724.23,-39.741817,-0.17985989
8.0715,-53.492733,-9.202352,33874.938,27515.512,-8356.684,434.64066,441.144,439.98734,-30.78522,49739.055,-31.47327,-0.13886243
8.072,135.89531,191.13924,33989.652,27568.375,-8406.271,434.64066,441.144,439.98734,-21.47197,49776.168,-22.090206,-0.09295476
8.0725,320.58405,384.85312,33964.406,27521.186,-8567.622,434.64066,441.144,439.98734,-11.397852,49807.53,-11.924888,-0.04374557
8.073,494.01218,564.8271,33764.938,27318.848,-8978.706,434.64066,441.144,439.98734,-0.9198298,49856.56,-1.3372941,0.0069906283
8.0735,649.96967,724.9833,33534.598,27102.566,-9337.413,434.64066,441.144,439.98734,9.590779,49885.84,9.2976675,0.057499133
8.074,782.93604,859.43884,33072.62,26686.258,-9935.548,434.64066,441.144,439.98734,19.761803,49917.73,19.603388,0.10596623
8.0745,888.22,963.59143,32730.37,26374.232,-10330.407,434.64066,441.144,439.98734,29.232288,49928.332,29.214624,0.15069339
8.075,962.1136,1033.7295,32229.979,25909.793,-10845.377,434.64066,441.144,439.98734,37.666924,49925.297,37.791645,0.1900899
8.0755,1002.0635,1067.2604,31936.865,25635.24,-11101.414,434.64066,441.144,439.98734,44.766865,49910.81,45.030415,0.22275725
8.076,1006.6237,1063.0947,31605.633,25320.494,-11311.879,434.64066,441.144,439.98734,50.280525,49874.18,50.674572,0.2475408
8.0765,975.4686,1021.3356,31479.648,25193.227,-11324.969,434.64066,441.144,439.98734,54.01256,49842.633,54.524254,0.2635693
8.077,909.9878,943.6052,31446.45,25137.42,-11165.062,434.64066,441.144,439.98734,55.830544,49791.746,56.443134,0.27027234
8.0775,812.26697,832.3742,31523.932,25185.33,-10962.893,434.64066,441.144,439.98734,55.670185,49760.703,56.363274,0.2674057
8.078,685.7421,691.8165,31760.771,25359.217,-10576.54,432.86334,441.144,439.98734,53.537178,49723.375,54.28759,0.2550803
8.0785,535.151,526.72003,31971.127,25519.518,-10308.38,432.86334,441.144,439.98734,49.50708,49708.367,50.289455,0.23372613
8.079,365.66626,343.07123,32306.516,25777.969,-9967.693,432.86334,441.144,439.98734,43.72253,49704.04,44.510487,0.2041065
8.0795,183.38579,147.32932,32504.05,25929.73,-9819.794,432.86334,441.144,439.98734,36.38883,49713.64,37.15531,0.16725792
8.08,-5.374472,-53.490154,32705.064,26078.28,-9766.78,432.86334,439.50626,439.98734,27.765713,49744.812,28.484423,0.12450988
8.0805,-193.7365,-252.67654,32753.037,26104.498,-9816.764,432.86334,439.50626,439.98734,18.201073,49775.668,18.837046,0.06718257
8.081,-375.1445,-442.51178,32653.135,26016.752,-10134.2705,432.86334,439.50626,439.98734,7.9436913,49829.56,8.474719,0.023849769
8.0815,-543.4382,-616.7085,32491.014,25878.018,-10439.933,432.86334,439.50626,439.98734,-2.593995,49862.316,-2.1874278,-0.020328216
8.082,-692.30316,-768.9308,32125.88,25572.219,-10979.457,432.86334,439.50626,439.98734,-13.040513,49900.6,-12.772349,-0.06376696
8.0825,-816.8576,-893.9585,31819.771,25326.08,-11351.069,432.86334,439.50626,439.98734,-23.026207,49915.56,-22.905367,-0.10495556
8.083,-912.3914,-987.2786,31354.586,24939.998,-11849.145,432.86334,439.50626,438.40988,-32.19742,49919.508,-32.227016,-0.14241524
8.0835,-975.69476,-1045.6029,31075.266,24700.639,-12100.27,432.86334,439.50626,438.40988,-40.230183,49908.926,-40.407864,-0.17483021
8.084,-1004.3762,-1067.009,30756.537,24414.172,-12303.44,432.86334,439.50626,438.40988,-46.840435,49875.94,-47.15769,-0.20105334
8.0845,-997.5856,-1050.5768,30634.736,24294.639,-12307.132,432.86334,439.50626,438.40988,-51.79447,49845.94,-52.237926,-0.22015762
8.085,-955.48016,-997.0605,30610.29,24249.406,-12114.591,432.86334,439.50626,438.40988,-54.917095,49793.914,-55.46837,-0.2314762
8.0855,-879.34235,-908.1303,30699.818,24313.018,-11870.494,432.86334,439.50626,438.40988,-56.097916,49759.195,-56.734844,-0.23459803
8.086,-772.02795,-787.0638,30977.32,24534.984,-11382.593,432.86334,439.50626,438.40988,-55.295162,49714.72,-55.992428,-0.22941513
8.0865,-637.39966,-637.8791,31238.105,24747.254,-11017.396,432.86334,439.50626,438.40988,-52.53711,49693.867,-53.267338,-0.2160991
8.087,-480.0571,-466.1226,31690.723,25109.22,-10489.366,432.86334,439.50626,438.40988,-47.921444,49681.305,-48.656273,-0.19513102
8.0875,-305.67923,-277.6332,31997.574,25349.059,-10193.508,432.86334,439.50626,438.40988,-41.611313,49686.785,-42.322166,-0.16723901
8.088,-120.39491,-79.42439,32398.666,25654.627,-9895.496,432.86334,439.50626,438.40988,-33.829838,49714.293,-34.489742,-0.13343601
8.0885,69.17663,121.78783,32592.775,25796.613,-9819.084,432.86334,439.50626,438.40988,-24.852133,49744.09,-25.4358,-0.09489338
8.089,256.40524,318.61377,32732.098,25885.264,-9902.211,432.86334,439.50626,438.40988,-14.995673,49799.977,-15.481535,-0.05300258
8.0895,434.67062,504.39407,32714.271,25854.537,-10079.838,432.86334,439.50626,438.40988,-4.608988,49840.758,-4.9787326,-0.009206468
8.09,597.6588,672.3359,32532.016,25678.055,-10485.08,432.86334,439.50626,438.40988,5.940668,49898.484,5.7000155,0.03491295
8.0905,739.6347,816.579,32329.352,25488.992,-10809.518,432.86334,439.50626,438.40988,16.28026,49930.285,16.177313,0.077815376
8.091,855.4068,931.92914,31950.807,25141.748,-11302.55,432.86334,439.50626,438.40988,26.044455,49962.3,26.08146,0.117958255
8.0915,940.9846,1014.3333,31692.836,24900.506,-11592.052,432.86334,439.50626,438.40988,34.887455,49971.066,35.062416,0.15394062
8.092,993.11566,1060.8218,31356.447,24582.79,-11902.627,432.86334,439.50626,438.40988,42.496883,49964.734,42.801605,0.18447088
8.0925,1010.1722,1069.6981,31200.475,24429.12,-11999.095,432.86334,439.50626,438.40988,48.60367,49948.777,49.025482,0.20847459
8.093,991.2798,1040.7399,31114.994,24322.49,-11952.483,432.86334,439.50626,438.40988,52.991863,49912.38,53.513268,0.22510113
8.0935,937.4089,974.80273,31165.04,24343.969,-11794.808,432.86334,439.50626,438.40988,55.506317,49884.22,56.106354,0.23375437
8.094,850.18475,874.4172,31398.645,24513.346,-11398.073,432.86334,439.50626,438.40988,56.058117,49843.383,56.71275,0.23413485
8.0945,732.95447,742.86383,31644.115,24704.793,-11059.422,432.86334,439.50626,438.40988,54.627747,49821.84,55.311016,0.22621514
8.095,589.51434,585.11035,32103.512,25071.459,-10513.798,432.39297,439.50626,438.40988,51.265793,49804.457,51.95091,0.21028763
8.0955,425.37866,406.37827,32435.318,25340.402,-10171.684,432.39297,439.50626,438.40988,46.09095,49805.137,46.75114,0.18690275
8.096,245.90837,213.27109,32909.69,25723.162,-9766.249,432.39297,439.50626,438.40988,39.286507,49825.77,39.896206,0.1569027
8.0965,57.841038,12.503902,33174.31,25934.238,-9602.147,432.39297,439.50626,438.40988,31.092915,49851.938,31.628344,0.12134122
8.097,-132.54645,-188.67537,33439.3,26139.945,-9550.989,432.39297,439.31165,438.40988,21.799911,49906.125,22.240875,0.081487276
8.0975,-318.08734,-383.33725,33507.727,26186.94,-9647.99,432.39297,439.31165,438.40988,11.736079,49947.992,12.065557,0.038738564
8.098,-492.6769,-564.3012,33432.016,26112.494,-9965.026,432.39297,439.31165,438.40988,1.2572546,50011.848,1.4633718,-0.0053619295
8.0985,-649.80475,-725.52496,33271.953,25974.107,-10261.67,432.39297,439.31165,438.40988,-9.265438,50051.45,-9.190412,-0.04930055
8.099,-784.13654,-861.11975,32911.824,25667.906,-10770.994,432.39297,439.31165,438.40988,-19.461115,50098.562,-19.519016,-0.091494635
8.0995,-890.74457,-966.3173,32623.998,25424.197,-11110.718,432.39297,439.31165,438.40988,-28.968666,50118.55,-29.156824,-0.1304606
8.1,-965.87036,-1037.3727,32182.191,25054.143,-11546.241,432.39297,439.31165,438.40988,-37.452145,50128.33,-37.7622,-0.16481082
8.1005,-1006.9156,-1071.7552,31928.291,24835.158,-11749.492,432.39297,439.31165,439.08273,-44.611107,50121.832,-45.03023,-0.1933343
8.101,-1012.2567,-1068.2792,31658.771,24593.85,-11879.942,432.39297,439.31165,439.08273,-50.192677,50095.29,-50.70403,-0.2150147
8.1015,-981.99835,-1026.996,31574.564,24509.553,-11840.018,432.39297,439.31165,439.08273,-53.999485,50070.188,-54.58233,-0.2290865
