Time,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.IA,measurement5.Three-phase Meter5.IA,measurement6.Three-phase Meter6.IA,measurement4.Three-phase Meter4.POWER_S,measurement5.Three-phase Meter5.POWER_S,measurement6.Three-phase Meter6.POWER_S
8.9995,425989.97,603011.1,254086.31,1243.5736,1146.7156,1244.4269,33.25008,30.959236,7.5299354,84366.29,74386.47,91606.75
9,422889.4,596259.44,253157.12,1243.5736,1146.7156,1244.4269,28.924,27.194124,14.5233555,83846.664,73925.61,91110.58
9.0005,418369.4,586333.9,251900.61,1243.5736,1146.7156,1244.4269,23.5495,22.440315,20.969183,83048.83,73213.22,90345.81
9.001,415397.72,579804.75,251124.73,1243.5736,1146.7156,1244.4269,17.321096,16.870745,26.624056,82502.44,72723.07,89819.66
9.0015,410931.1,570069.44,249996.11,1243.5736,1146.7156,1244.4269,10.464831,10.687994,31.274424,81661.99,71967.87,89009.17
9.002,407918.47,563575.2,249235.2,1243.5736,1146.7156,1244.4269,3.2296576,4.117118,34.744617,81089.73,71454.664,88458.05
9.0025,403324.2,553757.8,248031.72,1243.5736,1146.7156,1244.4269,-4.122089,-2.6027603,36.903507,80221.01,70677.21,87619.7
9.003,400200.56,547133.25,247165.58,1243.5736,1146.7156,1244.4269,-11.324393,-9.228252,37.66944,79638.16,70157.516,87058.11
9.0035,395398.84,537066.56,245744,1243.5736,1146.7156,1244.4269,-18.115597,-15.517953,37.013397,78762.484,69380.24,86217.75
9.004,392106.94,530281.1,244701.72,1243.5736,1146.7156,1244.4269,-24.249617,-21.242992,34.95986,78178.54,68864.414,85654.57
9.0045,387021.28,520011.72,242980.88,1243.5736,1146.7156,1244.4269,-29.50408,-26.195574,31.586426,77300.52,68091.305,84810.26
9.005,383537.06,513114.2,241725.8,1243.5736,1146.7156,1244.4269,-33.688423,-30.195606,27.020058,76711.03,67573.59,84240.88
9.0055,378181.75,502692.03,239693.33,1243.5736,1146.7156,1244.4269,-36.650917,-33.097534,21.433058,75812,66785.484,83375.84
9.006,374531.44,495683,238252,1243.5736,1146.7156,1244.4269,-38.28445,-34.79617,15.036212,75199.66,66247.34,82788.43
9.0065,368939.84,485071.75,235991.89,1243.5736,1146.7156,1244.4269,-38.529713,-35.229706,8.070897,74254.04,65414.418,81877.805
9.007,365127.03,477928.62,234435.62,1243.5736,1146.7156,1244.4269,-37.377777,-34.382393,0.80000997,73603.664,64838.438,81254.54
9.0075,359281.56,467090.34,232043.28,1243.5736,1146.7156,1244.4269,-34.870758,-32.28531,-6.5016007,72597.41,63942.918,80292.85
9.008,355307.7,459776.84,230411.77,1243.5736,1146.7156,904.3936,-31.099344,-29.014408,-13.559091,71908.18,63326.4,79636.695
9.0085,349248.75,448662.7,227908.69,1243.5736,1146.7156,904.3936,-26.20062,-24.688942,-20.105627,70854.59,62379.934,78635.734
9.009,345153.78,441158.28,226205.38,905.2404,1146.7156,904.3936,-20.352121,-19.466244,-25.894007,70145.22,61740.65,77966.24
9.0095,338935.9,429783.88,223612.12,905.2404,1146.7156,904.3936,-13.765847,-13.535954,-30.70551,69084.25,60782.066,76967.586
9.01,334744.78,422144.72,221865.12,905.2404,1146.7156,904.3936,-6.6810346,-7.114119,-34.358665,68385.59,60150.953,76313.27
9.0105,328412.72,410652.16,219220.1,905.2404,1146.7156,904.3936,0.64582264,-0.43372464,-36.71527,67362.66,59228.227,75361.46
9.011,324182.22,403006.62,217438.69,905.2404,1146.7156,904.3936,7.948847,6.261861,-37.686222,66702.445,58634.445,74747.99
9.0115,317858.66,391628.9,214735.16,905.2404,1146.7156,904.3936,14.96308,12.729633,-37.234707,65749.4,57781.133,73864.42
9.012,313675.34,384143.44,212912.83,905.2404,1146.7156,904.3936,21.43454,18.734058,-35.37759,65138.426,57237.348,73300.48
9.0125,307467.22,373120.4,210159.22,905.2404,1146.7156,904.3936,27.128326,24.057343,-32.184826,64254.445,56455.668,72484.6
9.013,303379.5,365929.66,208318.16,905.2404,1146.7156,904.3936,31.838116,28.505373,-27.776775,63683.305,55952.223,71956.03
9.0135,297326.78,355402.56,205560.88,905.2404,1146.7156,904.3936,35.39318,31.917097,-22.319696,62841.746,55213.945,71178.336
9.014,293339.94,348556.7,203730.64,905.2404,1146.7156,904.3936,37.664593,34.168034,-16.019482,62285.95,54726.8,70661.48
9.0145,287427.25,338517.9,200996.38,905.2404,852.181,904.3936,38.57024,35.176624,-9.113893,61451.406,53992.977,69884.5
9.015,283529.4,331952.56,199177.2,905.2404,852.181,904.3936,38.07692,34.9063,-1.8637719,60889.844,53497.965,69358.2
9.0155,277728.88,322240.5,196451.17,905.2404,852.181,904.3936,36.202873,33.366516,5.4576473,60037.63,52742.656,68560.24
9.016,273879.3,315827.12,194636.16,905.2404,852.181,904.3936,33.016197,30.613735,12.573738,59462.832,52230.727,68020.58
9.0165,268115,306258.8,191920.17,905.2404,852.181,904.3936,28.631992,26.747868,19.215858,58595.277,51454.21,67209.22
9.017,264279.1,299897.44,190113.53,905.2404,852.181,904.3936,23.209707,21.909588,25.133226,58017.434,50934.777,66667.48
9.0175,258548.55,290373.75,187406.4,905.2404,852.181,904.3936,16.946014,16.27465,30.10235,57159.1,50161.54,65866.75
9.018,254754.98,284046.22,185603.73,905.2404,852.181,904.3936,10.06769,10.047918,33.935547,56596.45,49654.918,65342.64
9.0185,249121.67,274622.53,182910.58,905.2404,852.181,904.3936,2.8244255,3.4561973,36.48799,55773.055,48915.168,64574.223
9.019,245412.53,268413.6,181127.95,905.2404,852.181,904.3936,-4.520779,-3.2609847,37.66317,55240.04,48437.88,64077.19
9.0195,239939.2,259270.56,178477.69,905.2404,852.181,904.3936,-11.702125,-9.859697,37.41656,54463.473,47746.1,63354.605
9.02,236350.61,253313.4,176733.58,905.2404,852.181,904.3936,-18.459312,-16.100103,35.757427,53959.1,47299.46,62879.812
9.0205,231080.7,244614.98,174141.9,905.2404,852.181,904.3936,-24.546892,-21.75481,32.74814,53214.965,46643.633,62183.875
9.021,227640.42,238981.14,172425.27,905.2404,852.181,904.3936,-29.744162,-26.618788,28.502197,52721.977,46210.785,61719.332
9.0215,222568.9,230772.61,169857.64,905.2404,852.181,904.3936,-33.863014,-30.514626,23.179789,51978.043,45558.22,61015.125
9.022,219224.98,225445.62,168141.38,905.2404,852.181,904.3936,-36.75359,-33.301136,16.981716,51472.605,45114.555,60535.656
9.0225,214228.48,217622.28,165539,905.2404,852.181,904.3936,-38.311443,-34.87683,10.141897,50694.094,44429.062,59790.05
9.023,210887.77,212482.44,163772.17,905.2404,852.181,904.3936,-38.48004,-35.18427,2.9184937,50158.46,43955.11,59278.14
9.0235,205823.16,204812.23,161048.25,905.2404,852.181,904.3936,-37.253033,-34.212646,-4.4154286,49328.836,43217.332,58484.914
9.024,202392.69,199690.3,159172.16,905.2404,852.181,904.3936,-34.67535,-31.9968,-11.583781,48759.266,42708.504,57941.633
9.0245,197141.69,191948.08,156255.08,905.2404,852.181,620.1256,-30.840055,-28.61776,-18.31552,47886.336,41925.08,57109.824
9.025,193562.75,186730.52,154239.88,905.2404,852.181,620.1256,-25.886347,-24.198084,-24.356487,47297.137,41393.7,56551.113
9.0255,188081.2,178812.53,151119.3,616.8704,852.181,620.1256,-19.994196,-18.898607,-29.478378,46410.36,40592.027,55710.332
9.026,184362.62,173482.06,148981,616.8704,852.181,620.1256,-13.376698,-12.9119,-33.488052,45822.273,40059.76,55156.12
9.0265,178720.2,165442.3,145701.9,616.8704,852.181,620.1256,-6.274144,-6.455779,-36.233852,44952.223,39272.484,54338.273
9.027,174934.5,160081.16,143478.5,616.8704,852.181,620.1256,1.0557398,0.23527054,-37.61199,44382.426,38758.375,53803.145
9.0275,169257.14,152090.73,140106.31,616.8704,852.181,620.1256,8.34753,6.917615,-37.570312,43545.44,38006.305,53018.293
9.028,165490.6,146830.66,137844.53,616.8704,852.181,620.1256,15.336637,13.348651,-36.11024,42999.016,37517.535,52507.168
9.0285,159891.42,139081.02,134447.84,616.8704,852.181,620.1256,21.769428,19.294266,-33.286766,42193.164,36801.098,51750.516
9.029,156199.66,134024.44,132188.77,616.8704,852.181,620.1256,27.412859,24.538416,-29.206347,41662.137,36331.32,51254.082
9.0295,150725.9,126610.875,128813.26,616.8704,852.181,620.1256,32.062313,28.89033,-24.022907,40870.605,35632.617,50512.082
9.03,145675.98,119263.79,125921.086,616.8704,852.181,620.1256,28.488604,25.799202,-14.362543,39806.906,34786.35,49417.44
9.0305,137474.66,110018.33,119974.22,616.8704,557.3151,620.1256,30.291656,27.554398,-8.997954,37808.88,33137.426,47067.24
9.031,132834.62,105144.91,116319.36,616.8704,557.3151,620.1256,30.86801,28.18645,-3.2977133,36644.094,32132.547,45687.11
9.0315,125586.92,96791.4,110864.67,616.8704,557.3151,620.1256,30.19421,27.669691,2.5264864,34769.8,30504.258,43528.773
9.032,120330.46,90652.33,107073.44,616.8704,557.3151,620.1256,28.297329,26.025234,8.258207,33465.34,29361.234,42060.473
9.0325,111633.9,80904.8,100911.02,616.8704,557.3151,620.1256,25.253937,23.32032,13.684905,31477.525,27612.293,39862.82
9.033,105357.445,74116.51,96444.51,616.8704,557.3151,620.1256,21.187096,19.665115,18.60483,30161.342,26455.705,38428.887
9.0335,95488.195,63422.64,89358.57,616.8704,557.3151,620.1256,16.261805,15.208688,22.835424,28254.877,24784.932,36371.29
9.034,88761.8,55907.59,84551.13,616.8704,557.3151,620.1256,10.677449,10.132527,26.220062,27059.697,23737.246,35089.85
9.0345,78656.86,44165.78,77511.87,616.8704,557.3151,620.1256,4.6607475,4.6436977,28.632795,25421.992,22293.97,33338.496
9.035,72014.164,36211.79,73039.78,616.8704,557.3151,620.1256,-1.5442663,-1.0341953,29.984356,24446.646,21427.566,32294.371
9.0355,62395.086,24486.893,66708.57,616.8704,557.3151,620.1256,-7.6869655,-6.6700597,30.224566,23159.166,20280.365,30908.775
9.036,56338.016,17001.445,62725.54,616.8704,557.3151,620.1256,-13.517783,-12.033986,29.343966,22408.24,19614.744,30091.17
9.0365,47930.86,6451.5835,57104.06,616.8704,557.3151,620.1256,-18.80085,-16.907515,27.375174,21414.14,18749.72,28998.686
9.037,42784.67,-101.75397,53616.04,616.8704,557.3151,620.1256,-23.321903,-21.091692,24.39088,20822.473,18247.158,28339.492
9.0375,35639.207,-9234.16,48815.68,616.8704,557.3151,620.1256,-26.897951,-24.416233,20.501434,20013.615,17572.922,27427.182
9.038,31162.502,-14886.228,45887.99,616.8704,557.3151,620.1256,-29.3842,-26.745447,15.851052,19512.365,17159.045,26857.064
9.0385,24732.883,-22769.459,41776.227,616.8704,557.3151,620.1256,-30.679777,-27.984371,10.611921,18799.518,16569.229,26039.44
9.039,20577.738,-27673.627,39107.89,616.8704,557.3151,620.1256,-30.732273,-28.082666,4.978302,18342.605,16189.577,25510.73
9.0395,14455.35,-34623.152,35034.875,616.8704,557.3151,620.1256,-29.539558,-27.036402,-0.8404378,17679.365,15638.402,24735.49
9.04,10389.359,-39071.723,32213.389,616.8704,557.3151,620.1256,-27.149992,-24.888323,-6.6294546,17254.818,15286.974,24230.27
9.0405,4208.8735,-45640.676,27801.674,616.8704,557.3151,316.06522,-23.660273,-21.725895,-12.1736355,16656.959,14796.707,23498.168
9.041,-8.466232,-50042.367,24759.889,616.8704,557.3151,316.06522,-19.212032,-17.67808,-17.267048,16295.948,14504.361,23033.906
9.0415,-6493.295,-56785.19,20079.992,301.39365,557.3151,316.06522,-13.985366,-12.909958,-21.721142,15832.404,14135.421,22394.535
9.042,-10896.095,-61397.895,16893.936,301.39365,557.3151,316.06522,-8.192375,-7.6157155,-25.370527,15586.889,13946.923,22013.764
9.0425,-17546.885,-68463.6,12039.182,301.39365,557.3151,316.06522,-2.067725,-2.011464,-28.079496,15328.174,13764.757,21527.523
9.043,-21974.76,-73229.7,8782.089,301.39365,557.3151,316.06522,4.140582,3.6747026,-29.747673,15232.544,13715.57,21265.775
9.0435,-28556.025,-80374.7,3952.3325,301.39365,557.3151,316.06522,10.18065,9.210609,-30.313051,15204.974,13750.873,20966.512
9.044,-32872.65,-85093.805,829.9995,301.39365,557.3151,316.06522,15.808027,14.3709135,-29.754381,15259.706,13842.616,20830.732
9.0445,-39174.793,-92049.25,-3622.8525,301.39365,557.3151,316.06522,20.7944,18.944983,-28.092102,15439.549,14067.555,20719.303
9.045,-43218.535,-96569.984,-6409.956,301.39365,557.3151,316.06522,24.93789,22.746655,-25.387894,15615.015,14264.533,20698.428
9.0455,-48982.453,-103103.84,-10313.624,301.39365,557.3151,316.06522,28.070621,25.62076,-21.741953,15940.619,14610.419,20739.824
9.046,-52601.184,-107246.41,-12742.044,301.39365,557.3151,316.06522,30.065472,27.450165,-17.289,16187.383,14862.81,20804.73
9.0465,-57679.418,-113057.9,-16145.713,301.39365,557.3151,316.06522,30.841751,28.160305,-12.194398,16581.32,15255.563,20941.852
9.047,-60833.684,-116632.15,-18269.586,301.39365,238.70512,316.06522,30.36799,27.722355,-6.647151,16848.564,15517.322,21048.312
9.0475,-65228.062,-121512.766,-21258.486,301.39365,238.70512,316.06522,28.663416,26.154202,-0.85258657,17241.38,15896.674,21217.016
9.048,-67937.52,-124442.56,-23137.223,301.39365,238.70512,316.06522,25.797047,23.51978,4.974167,17490.6,16134.195,21326.441
9.0485,-71693.12,-128349.086,-25827.193,301.39365,238.70512,316.06522,21.885197,19.92624,10.6168585,17835.545,16460.521,21472.375
9.049,-74010.22,-130623.69,-27565.908,301.39365,238.70512,316.06522,17.086193,15.520395,15.866418,18043.92,16655.758,21552.547
9.0495,-77255.27,-133537.27,-30150.057,301.39365,238.70512,316.06522,11.59477,10.481621,20.527891,18319.93,16915.557,21640.836
9.05,-79297.64,-135154,-31890.096,301.39365,238.70512,316.06522,5.633343,5.0156054,24.428267,18480.564,17068.475,21674.744
9.0505,-82240.18,-137134.75,-34578.305,301.39365,238.70512,316.06522,-0.5563535,-0.65488315,27.422909,18691.648,17273.988,21687.871
9.051,-84158.82,-138199.55,-36450.492,301.39365,238.70512,316.06522,-6.7237916,-6.2989335,29.400297,18818.338,17400.2,21672.924
9.0515,-87043.234,-139502.39,-39421.305,301.39365,238.70512,316.06522,-12.619049,-11.686477,30.287252,18999.188,17584.023,21626.617
9.052,-89012.48,-140231.8,-41534.316,301.39365,238.70512,316.06522,-18.00294,-16.597626,30.05063,19122.645,17710.842,21585.672
9.0525,-92108.66,-141212.72,-44937.85,301.39365,238.70512,316.06522,-22.65744,-20.832497,28.698809,19329.006,17920.375,21523.07
9.053,-94302.26,-141845.25,-47377.586,301.39365,238.70512,316.06522,-26.39407,-24.218246,26.282032,19489.398,18080.28,21490.475
9.0535,-97828.97,-142846.88,-51305.688,301.39365,238.70512,316.06522,-29.061226,-26.616957,22.889803,19777.41,18361.32,21469.11
9.054,-100347.945,-143591.48,-54099.176,301.39365,238.70512,316.06522,-30.550978,-27.930763,18.64778,20006.953,18580.592,21482.441
9.0545,-104370.75,-144876.4,-58524.152,301.39365,238.70512,316.06522,-30.802893,-28.106306,13.713132,20411.963,18961.08,21554.383
9.055,-107201.83,-145857.05,-61606.63,301.39365,238.70512,316.06522,-29.806837,-27.136402,8.2689495,20722.121,19248.951,21643.234
9.0555,-111624.92,-147505.02,-66379.92,301.39365,238.70512,316.06522,-27.603039,-25.06067,2.5172465,21244.438,19728.135,21834.893
9.056,-114655.23,-148699.58,-69630.74,301.39365,238.70512,316.06522,-24.281017,-21.963514,-3.328593,21624.65,20075.533,22001.918
9.0565,-119250.664,-150575.3,-74555.85,301.39365,238.70512,316.06522,-19.975231,-17.971418,-9.052189,22233.373,20629.969,22305.076
9.057,-122306.58,-151842.06,-77843.29,301.39365,238.70512,316.42545,-14.860416,-13.246979,-14.440702,22657.547,21016.59,22536.729
9.0575,-126815.41,-153692.7,-82737.4,301.39365,238.70512,316.42545,-9.143735,-7.9830346,-19.29438,23310.998,21613.857,22918.967
9.058,-129750.52,-154857.22,-85958.914,330.04803,238.70512,316.42545,-3.056689,-2.39385,-23.433031,23753.248,22019.383,23192.033
9.0585,-134022.81,-156453.55,-90716.95,330.04803,238.70512,316.42545,3.1537669,3.2924304,-26.702976,24421.799,22634.328,23618.43
9.059,-136782.77,-157404.25,-93841.6,330.04803,238.70512,316.42545,9.236274,8.844304,-28.982666,24869.334,23046.99,23912.756
9.0595,-140808.5,-158663.39,-98474.31,330.04803,238.70512,316.42545,14.9440565,14.03517,-30.187563,25543.533,23669.408,24365.09
9.06,-143435.6,-159405.3,-101541.11,330.04803,238.70512,316.42545,20.046011,18.653639,-30.27286,25996.379,24087.195,24674.621
9.0605,-147330.33,-160415.56,-106135.586,330.04803,238.70512,316.42545,24.335426,22.51162,-29.23499,26683.314,24719.611,25152.42
9.061,-149918.52,-161049.88,-109207.02,330.04803,238.70512,316.42545,27.638367,25.451572,-27.112448,27147.754,25145.854,25481.572
9.0615,-153814.62,-161986.58,-113838.81,330.04803,238.70512,316.42545,29.82119,27.35383,-23.98404,27855.852,25792.244,25994.291
9.062,-156426.67,-162620.52,-116943.89,330.04803,238.70512,316.42545,30.795359,28.140894,-19.965376,28334.346,26226.941,26348.535
9.0625,-160356.62,-163600.42,-121612.99,330.04803,238.70512,316.42545,30.521523,27.78078,-15.205529,29058.844,26882.352,26896.344
9.063,-162964.12,-164266.69,-124715.64,330.04803,238.70512,316.42545,29.010788,26.288237,-9.881279,29543.137,27318.742,27269.115
9.0635,-166811.62,-165252.06,-129319.445,330.04803,389.3486,316.42545,26.324486,23.723995,-4.1897316,30263.662,27966.713,27836.236
9.064,-169301.16,-165865.61,-132330.81,330.04803,389.3486,316.42545,22.571371,20.192755,1.6578666,30736.506,28391.547,28216.13
9.0645,-172868,-166652.83,-136728.02,330.04803,389.3486,316.42545,17.903788,15.838435,7.444364,31426.846,29012.205,28774.596
9.065,-175109.48,-167044.06,-139565.7,330.04803,389.3486,316.42545,12.510795,10.838801,12.955458,31871.686,29413.137,29135.893
9.0655,-178244.97,-167364.58,-143674.61,330.04803,389.3486,316.42545,6.610824,5.3975587,17.986336,32512.988,29993.428,29657.375
9.066,-180184.31,-167372.95,-146323.69,330.04803,389.3486,316.42545,0.44332483,-0.26337877,22.350275,32923.93,30366.734,29989.28
9.0665,-182889.88,-167058.67,-150196.8,330.04803,389.3486,316.42545,-5.741764,-5.91343,25.8856,33517.8,30909.307,30463.826
9.067,-184584.67,-166638.94,-152741.92,330.04803,389.3486,316.42545,-11.694108,-11.3223295,28.460724,33902.625,31262.557,30766.15
9.0675,-187028.81,-165731.7,-156566.67,330.04803,389.3486,316.42545,-17.17234,-16.269285,29.980047,34472.184,31785.936,31207.43
9.068,-188635.7,-164979.81,-159157.8,330.04803,389.3486,316.42545,-21.954615,-20.552979,30.387297,34851.504,32134.428,31497.684
9.0685,-191084.55,-163708.47,-163166.86,330.04803,389.3486,316.42545,-25.846912,-23.998516,29.667059,35427.664,32662.701,31935.324
9.069,-192778.38,-162811.23,-165946.66,330.04803,389.3486,316.42545,-28.691729,-26.46558,27.845942,35820.766,33021.555,32233.285
9.0695,-195448.47,-161459.31,-170296.22,330.04803,389.3486,316.42545,-30.373674,-27.853657,24.991499,36426.727,33572.348,32696.123
9.07,-197329.69,-160580.16,-173313.6,330.04803,389.3486,316.42545,-30.824663,-28.106281,21.209528,36841.723,33947.91,33018.023
9.0705,-200285.58,-159314.14,-177989.08,330.04803,389.3486,316.42545,-30.026457,-27.213217,16.64022,37479.742,34522.52,33516.777
9.071,-202320.5,-158501.33,-181182.66,330.04803,389.3486,316.42545,-28.01153,-25.210829,11.453003,37912.035,34910.76,33860.223
9.0715,-205401.52,-157294.61,-186035.89,330.04803,389.3486,316.42545,-24.861496,-22.180828,5.8403463,38564.83,35496.816,34386.957
9.072,-207431.2,-156468.61,-189280.61,330.04803,389.3486,316.42545,-20.704233,-18.246893,0.010835747,38999.156,35887.016,34739.12
9.0725,-210375.4,-155128.66,-194106.3,330.04803,389.3486,316.42545,-15.708153,-13.5692625,-5.8198757,39643.98,36468.56,35269.32
9.073,-212244.86,-154130.33,-197271.31,330.04803,389.3486,316.42545,-10.0756235,-8.338934,-11.435276,40067.54,36852.24,35618.387
9.0735,-214883.98,-152425.53,-201925.67,330.04803,389.3486,567.642,-4.035214,-2.768818,-16.626678,40694.35,37422.57,36133.402
9.074,-216530.52,-151135.16,-204974.38,330.04803,389.3486,567.642,2.1685877,2.9136574,-21.20171,41107.203,37800.555,36472.72
9.0745,-218854.08,-148974.36,-209504.52,587.5555,389.3486,567.642,8.284041,8.4771185,-24.990509,41724.547,38368.145,36976.9
9.075,-220333.95,-147403.8,-212527.8,587.5555,389.3486,567.642,14.063582,13.69448,-27.852293,42138.97,38750.12,37315.336
9.0755,-222524.28,-144914.97,-217120.67,587.5555,389.3486,567.642,19.272678,18.353378,-29.680824,42771.992,39334.023,37830.246
9.076,-224014.62,-143214.23,-220246.88,587.5555,389.3486,567.642,23.700468,22.26366,-30.4083,43205.316,39733.223,38184.387
9.0765,-226364.9,-140691.08,-225064.98,587.5555,389.3486,567.642,27.167614,25.266024,-30.007654,43877.305,40349.94,38738.457
9.077,-228030.5,-139077.61,-228374.42,587.5555,389.3486,567.642,29.533464,27.238113,-28.493324,44340.617,40773.094,39123.535
9.0775,-230682.86,-136823.33,-233479.08,587.5555,389.3486,567.642,30.702326,28.099707,-25.921745,45055.594,41423.777,39729.055
9.078,-232538.3,-135447.08,-236953.33,587.5555,389.3486,567.642,30.626856,27.81571,-22.388353,45542.723,41865.176,40146.85
9.0785,-235403.42,-133560.86,-242207.14,587.5555,389.3486,567.642,29.310192,26.397812,-18.023788,46279.85,42530.88,40791.008
