Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement1.Three-phase Meter1.POWER_Q,measurement2.Three-phase Meter2.POWER_Q,measurement3.Three-phase Meter3.POWER_Q,measurement4.Three-phase Meter4.POWER_P,measurement5.Three-phase Meter5.POWER_P,measurement6.Three-phase Meter6.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_Q
4.798,450.22562,408.00183,469.00165,-17.019169,27.073565,3.677503,0.11952851,0.12915331,22.844286,0.001037531,0.000700479,-0.5767379
4.7985,450.22562,408.00183,469.00165,-17.034372,27.121815,3.6826031,0.11975962,0.12936874,22.863869,0.001060198,0.00069784,-0.53211176
4.799,450.22562,408.00183,469.82938,-17.058067,27.160355,3.6827157,0.119950786,0.12954164,22.88435,0.001070663,0.000691087,-0.50424904
4.7995,450.22562,408.00183,469.82938,-17.115053,27.2266,3.6775932,0.12027071,0.12981813,22.918451,0.001071122,0.000670847,-0.47226086
4.8,450.22562,408.00183,469.82938,-17.165781,27.274672,3.6709938,0.12048422,0.12999487,22.945168,0.001061983,0.000650083,-0.4570615
4.8005,450.22562,408.00183,469.82938,-17.254772,27.348637,3.657567,0.12077178,0.13021706,22.980457,0.001034263,0.000609036,-0.4450774
4.801,450.22562,408.00183,469.82938,-17.317568,27.39602,3.6472454,0.120920695,0.13032088,23.002544,0.00100841,0.000576748,-0.44391444
4.8015,450.22562,408.00183,469.82938,-17.406683,27.459238,3.631718,0.12105684,0.1303926,23.026697,0.000965131,0.000525043,-0.4498412
4.802,450.22562,408.00183,469.82938,-17.457087,27.49341,3.622632,0.12108073,0.1303811,23.032862,0.00093458,0.000491245,-0.45615023
4.8025,450.22562,408.00183,469.82938,-17.51082,27.530035,3.6129951,0.121018976,0.13028122,23.0301,0.000894658,0.000446536,-0.46709773
4.803,450.22562,408.00183,469.82938,-17.528942,27.543789,3.6102176,0.12092232,0.13017008,23.020082,0.000877343,0.000423166,-0.47090587
4.8035,450.22562,408.00183,469.82938,-17.527632,27.549017,3.6126528,0.120716,0.1299637,22.995314,0.000862936,0.000400836,-0.47005013
4.804,450.22562,408.00183,469.82938,-17.508741,27.543549,3.6188967,0.120560825,0.12981936,22.974802,0.000865401,0.000395349,-0.46095976
4.8045,450.22562,408.00183,469.82938,-17.458801,27.526165,3.6345835,0.12034011,0.12962838,22.940277,0.000887469,0.000400945,-0.43321472
4.805,450.22562,408.00183,469.82938,-17.415947,27.511717,3.6483421,0.1202224,0.12953722,22.918936,0.000912617,0.000412724,-0.40474358
4.8055,450.22562,408.00183,469.82938,-17.347176,27.49154,3.671719,0.12012426,0.12948036,22.892754,0.00096225,0.000439062,-0.34930813
4.806,450.22562,408.00183,469.82938,-17.304386,27.482157,3.6876168,0.120123826,0.1295047,22.880392,0.001000541,0.000459699,-0.3084852
4.8065,450.22562,408.00183,469.82938,-17.254353,27.478725,3.7094986,0.120227024,0.12963739,22.874846,0.001059597,0.000490107,-0.2414779
4.807,450.22562,408.00183,469.82938,-17.234854,27.485182,3.7216263,0.12036353,0.12978387,22.880762,0.001096994,0.000507064,-0.19616504
4.8075,450.22562,408.00183,469.82938,-16.661583,26.757095,3.7409284,0.08702937,0.08380163,22.330534,0.014036164,0.046152275,-0.29276317
4.808,450.22562,408.00183,469.82938,-16.055016,25.996351,3.7723355,0.56841946,0.5569228,21.895584,0.025626123,0.083857164,-0.5329737
4.8085,450.22562,408.00183,469.82938,-15.636759,25.597803,3.8382287,1.4024931,1.4148655,21.791899,0.042542066,0.10172112,-0.73175496
4.809,450.22562,408.00183,469.82938,-15.098798,25.092886,3.9257472,1.8331096,1.8708678,21.494284,0.07724199,0.14645454,-0.8374463
4.8095,450.22562,408.00183,469.82938,-13.935088,24.079338,4.146907,2.335935,2.4228296,20.80912,0.1729245,0.27013388,-0.9078076
4.81,450.22562,408.00183,469.82938,-12.951429,23.293621,4.350789,2.599106,2.7253196,20.2469,0.26720637,0.39033413,-0.8792243
4.8105,450.22562,408.00183,469.82938,-11.231039,22.042974,4.719257,2.9202764,3.1144438,19.326723,0.4525698,0.62017095,-0.7096547
4.811,450.22562,408.00183,469.82938,-9.969292,21.205938,4.993176,3.1022315,3.3466084,18.702982,0.60228443,0.7989329,-0.5116207
4.8115,450.22562,408.00183,469.82938,-8.001198,20.006578,5.430294,3.3506353,3.6737347,17.810804,0.8571784,1.0894669,-0.09848274
4.812,450.22562,408.00183,469.82938,-6.6981034,19.272032,5.7327166,3.510427,3.8851678,17.271315,1.0402908,1.2884341,0.24128953
4.8125,421.80518,376.6487,469.82938,-4.848896,18.30154,6.1899014,3.753178,4.1991916,16.57727,1.3202237,1.5796216,0.81393313
4.813,421.80518,376.6487,469.82938,-3.7282197,17.75345,6.4860334,3.9200525,4.4077716,16.203499,1.5014865,1.7613913,1.2109053
4.8135,421.80518,376.6487,469.82938,-2.26146,17.084242,6.894656,4.1772227,4.718193,15.77391,1.7516046,2.005492,1.7840866
4.814,421.80518,376.6487,469.82938,-1.4393773,16.734415,7.1317487,4.350286,4.921102,15.563816,1.8976117,2.1450684,2.127603
4.8145,421.80518,376.6487,469.82938,-0.44295546,16.332825,7.4232135,4.6047554,5.2132173,15.341368,2.0791156,2.3157263,2.5609841
4.815,421.80518,376.6487,469.82938,0.07105729,16.130226,7.5743904,4.7662473,5.395498,15.238601,2.1737359,2.4033363,2.7864795
4.8155,421.80518,376.6487,469.82938,0.6438835,15.891941,7.743534,4.988839,5.6428323,15.124072,2.2773795,2.4981828,3.0247025
4.816,421.80518,376.6487,424.14743,0.9171679,15.758562,7.8237424,5.1204047,5.7866974,15.059995,2.3232598,2.5403466,3.1214843
4.8165,421.80518,376.6487,424.14743,1.2141656,15.569626,7.904633,5.2880216,5.9670362,14.955334,2.3635776,2.5798357,3.179514
4.817,421.80518,376.6487,424.14743,1.3682402,15.438212,7.9371305,5.3782334,6.0630054,14.867858,2.375906,2.5955207,3.170965
4.8175,421.80518,376.6487,424.14743,1.583981,15.217108,7.962855,5.480526,6.172344,14.697944,2.381721,2.6119556,3.1119158
4.818,421.80518,376.6487,424.14743,1.7418028,15.047861,7.9712396,5.5276794,6.22467,14.554048,2.382613,2.6227987,3.0587647
4.8185,421.80518,376.6487,424.14743,2.0289211,14.757846,7.983587,5.571202,6.27856,14.296197,2.3881235,2.645208,2.9810019
4.819,421.80518,376.6487,424.14743,2.2637281,14.542277,7.999036,5.586009,6.302449,14.101126,2.3987033,2.6668727,2.9452882
4.8195,421.80518,376.6487,424.14743,2.6845345,14.196369,8.0425625,5.595244,6.3284025,13.790111,2.4293783,2.7118847,2.9340541
4.82,421.80518,376.6487,424.14743,3.0053415,13.960928,8.087915,5.597973,6.34395,13.582635,2.4605968,2.7504117,2.961203
4.8205,421.80518,376.6487,424.14743,3.525558,13.622687,8.180149,5.605653,6.3724017,13.2937155,2.52269,2.8191519,3.0574026
4.821,421.80518,376.6487,424.14743,3.8799083,13.4214115,8.255084,5.6176534,6.398673,13.128122,2.572277,2.8700683,3.1570258
4.8215,421.80518,376.6487,424.14743,4.3851247,13.178581,8.380098,5.6520476,6.453935,12.939227,2.6538768,2.948653,3.3516018
4.822,421.80518,376.6487,424.14743,4.6813602,13.066935,8.466467,5.6883616,6.502963,12.863433,2.7094498,2.998772,3.499575
4.8225,421.80518,376.6487,424.14743,5.027932,12.987841,8.59056,5.7651715,6.5952854,12.834188,2.7876866,3.0638363,3.7309813
4.823,421.80518,376.6487,424.14743,5.175651,12.99822,8.663687,5.831248,6.6683936,12.871203,2.8322716,3.0967722,3.8786838
4.8235,421.80518,376.6487,424.14743,5.249232,13.109543,8.749052,5.9504128,6.7920103,13.011577,2.8812408,3.1251404,4.0711765
4.824,421.80518,376.6487,424.14743,5.1918054,13.244712,8.784505,6.040828,6.880928,13.158342,2.8986032,3.1276608,4.169054
4.8245,421.80518,376.6487,424.14743,4.942715,13.528457,8.798432,6.187406,7.018438,13.444735,2.8974524,3.1043797,4.2531962
4.825,421.80518,376.6487,424.14743,4.6721144,13.762505,8.778963,6.2885003,7.109344,13.669616,2.8772,3.0703576,4.2601824
4.8255,421.80518,376.6487,424.14743,4.126249,14.16129,8.705393,6.438145,7.238604,14.03926,2.8177872,2.9924867,4.1909103
4.826,421.80518,376.6487,424.14743,3.6834884,14.446549,8.627874,6.532894,7.3168163,14.292052,2.7595754,2.9241576,4.089574
4.8265,421.80518,376.6487,424.14743,2.9302006,14.882308,8.473367,6.661838,7.417631,14.658704,2.6473346,2.8007984,3.861256
4.827,421.80518,376.6487,424.14743,2.3878648,15.166544,8.348583,6.736378,7.471879,14.888105,2.5586019,2.7073948,3.6632414
4.8275,421.80518,376.6487,424.14743,1.5454669,15.566671,8.136081,6.827896,7.531829,15.197831,2.4097934,2.555756,3.3045435
4.828,421.80518,376.6487,424.14743,0.9819618,15.808299,7.9819355,6.8744516,7.5571766,15.374785,2.3033712,2.4500694,3.0327618
4.8285,421.80518,376.6487,424.14743,0.15977833,16.123945,7.739306,6.922218,7.573962,15.588896,2.1382494,2.2896569,2.5932019
4.829,421.80518,376.6487,424.14743,-0.3608183,16.300177,7.573869,6.940024,7.5720077,15.696297,2.0275185,2.1840467,2.2876904
4.8295,356.79855,283.1239,424.14743,-1.0854425,16.511833,7.3262715,6.947829,7.5518627,15.805835,1.8647976,2.0312831,1.824689
4.83,356.79855,283.1239,424.14743,-1.5257777,16.619,7.1645923,6.9419827,7.5287104,15.846792,1.7606246,1.9348387,1.5210136
4.8305,356.79855,283.1239,424.14743,-2.1186354,16.733418,6.9312983,6.919901,7.482621,15.86758,1.6130984,1.8001648,1.0813158
4.831,356.79855,283.1239,424.14743,-2.469384,16.782385,6.783604,6.898199,7.4461937,15.858667,1.5214716,1.7176502,0.803648
4.8315,356.79855,283.1239,424.14743,-2.9327686,16.821829,6.5755935,6.8582244,7.386016,15.818792,1.394726,1.6051589,0.41184717
4.832,356.79855,283.1239,424.14743,-3.2034194,16.829615,6.4464455,6.8282447,7.343733,15.77774,1.3174188,1.5375006,0.16834356
4.8325,356.79855,283.1239,424.14743,-3.5585883,16.820152,6.2674265,6.780493,7.2792454,15.699283,1.2117908,1.4463727,-0.16891094
4.833,356.79855,283.1239,368.6281,-3.7652316,16.80313,6.1579957,6.7478104,7.2365475,15.64141,1.1479911,1.3920542,-0.37500882
4.8335,356.79855,283.1239,368.6281,-4.035614,16.766396,6.008704,6.69894,7.17431,15.550728,1.0611821,1.3193492,-0.65732634
4.834,356.79855,283.1239,368.6281,-4.1919484,16.736673,5.9190288,6.666981,7.1346254,15.489435,1.0090482,1.276285,-0.8282182
4.8345,356.79855,283.1239,368.6281,-4.3938413,16.68734,5.7991486,6.6206923,7.07865,15.4011135,0.93889064,1.2190821,-1.058823
4.835,356.79855,283.1239,368.6281,-4.508206,16.653141,5.728888,6.591415,7.044149,15.3427925,0.8972891,1.185518,-1.1966726
4.8355,356.79855,283.1239,368.6281,-4.6516666,16.602903,5.6377444,6.550829,6.99739,15.253674,0.84261817,1.1415015,-1.3773228
4.836,356.79855,283.1239,368.6281,-4.730357,16.571947,5.586156,6.5265636,6.970002,15.198539,0.8112046,1.1160179,-1.4791833
4.8365,356.79855,283.1239,368.6281,-4.8271384,16.532768,5.5215735,6.495332,6.935378,15.127416,0.7711086,1.0828955,-1.611181
4.837,356.79855,283.1239,368.6281,-4.880695,16.513714,5.486325,6.478631,6.917053,15.088992,0.7487877,1.0637221,-1.6843415
4.8375,356.79855,283.1239,368.6281,-4.951793,16.499884,5.4434934,6.46095,6.8974156,15.048331,0.7211373,1.0382947,-1.7713394
4.838,356.79855,283.1239,368.6281,-4.998189,16.502907,5.420429,6.454736,6.889891,15.0347185,0.70595175,1.0228508,-1.8149781
4.8385,356.79855,283.1239,368.6281,-5.076021,16.529741,5.391584,6.454642,6.887293,15.038208,0.68657,1.0005398,-1.8622589
4.839,356.79855,283.1239,368.6281,-5.1392293,16.564463,5.37452,6.46103,6.8913603,15.058142,0.67488194,0.98533046,-1.8841962
4.8395,356.79855,283.1239,368.6281,-5.260358,16.644167,5.3491106,6.48034,6.9058247,15.1164255,0.65725553,0.96050733,-1.9065143
4.84,356.79855,283.1239,368.6281,-5.36319,16.716225,5.330597,6.4994874,6.9206367,15.175335,0.6443366,0.9417959,-1.9160204
4.8405,356.79855,283.1239,368.6281,-5.5563617,16.85229,5.297894,6.536679,6.9495573,15.290258,0.62157714,0.90923136,-1.9364336
4.841,356.79855,283.1239,368.6281,-5.7129574,16.960705,5.271642,6.566509,6.972528,15.384318,0.60314345,0.8839789,-1.9545724
4.8415,356.79855,283.1239,368.6281,-5.9899497,17.147142,5.2242603,6.6170945,7.0110245,15.544869,0.56978136,0.8402391,-1.9921136
4.842,356.79855,283.1239,368.6281,-6.2012796,17.285088,5.1869535,6.653703,7.03851,15.664105,0.543366,0.80708075,-2.0258257
4.8425,356.79855,283.1239,368.6281,-6.5538754,17.508123,5.122482,6.7110634,7.081011,15.857558,0.4972471,0.75154376,-2.091683
4.843,356.79855,283.1239,368.6281,-6.8086553,17.664871,5.074263,6.749959,7.109465,15.9931555,0.46251437,0.71097565,-2.1461995
4.8435,356.79855,283.1239,368.6281,-7.212278,17.907478,4.9952397,6.8078666,7.1513114,16.202824,0.4053543,0.6456133,-2.2429688
4.844,356.79855,283.1239,368.6281,-7.491488,18.072077,4.9389334,6.8455863,7.1782494,16.343382,0.36444876,0.59956574,-2.3162577
4.8445,356.79855,283.1239,368.6281,-7.918576,18.320593,4.8505683,6.9003468,7.216838,16.548191,0.3000582,0.5277188,-2.4353356
4.845,356.79855,283.1239,368.6281,-8.205738,18.486324,4.789893,6.9355464,7.241305,16.681671,0.25568938,0.47847134,-2.517972
4.8455,356.79855,283.1239,368.6281,-8.636792,18.734009,4.697301,6.986556,7.276265,16.879745,0.1879149,0.40325007,-2.6489968
4.846,356.79855,283.1239,368.6281,-8.923665,18.89846,4.6348815,7.0196257,7.2985787,17.009727,0.1422508,0.35245395,-2.7401211
4.8465,356.79855,283.1239,368.6281,-9.354066,19.14455,4.540259,7.0683084,7.3308616,17.202341,0.07334055,0.27544582,-2.8802526
4.847,313.53424,283.1239,368.6281,-9.642108,19.308508,4.476287,7.1004133,7.351717,17.330275,0.027090287,0.22360408,-2.9746814
4.8475,313.53424,267.12308,368.6281,-10.078451,19.554472,4.378121,7.1483016,7.3820386,17.522352,-0.04304717,0.14491433,-3.1181087
4.848,313.53424,267.12308,368.6281,-10.373628,19.718271,4.310588,7.1800275,7.4015074,17.65086,-0.090633765,0.09169314,-3.215585
4.8485,313.53424,267.12308,368.6281,-10.824662,19.962486,4.205379,7.226905,7.429169,17.844158,-0.1638295,0.01056663,-3.3652356
4.849,313.53424,267.12308,368.6281,-11.130822,20.123148,4.13235,7.2572417,7.446237,17.971392,-0.21403871,-0.044393577,-3.4699557
4.8495,313.53424,267.12308,368.6281,-11.595904,20.35792,4.0185184,7.300429,7.468996,18.156973,-0.29145354,-0.12795785,-3.6348786
4.85,313.53424,267.12308,368.6281,-11.908018,20.508322,3.9402194,7.3269944,7.481833,18.276644,-0.34443077,-0.18411916,-3.7504406
4.8505,313.53424,267.12308,368.6281,-12.371899,20.721045,3.820673,7.362488,7.4969363,18.445545,-0.42515776,-0.26816645,-3.9304142
4.851,313.53424,267.12308,343.14938,-12.673194,20.852133,3.7408721,7.3827677,7.50396,18.548649,-0.47909462,-0.3233865,-4.0531836
4.8515,313.53424,267.12308,343.14938,-13.104415,21.029638,3.623705,7.407494,7.5098534,18.68773,-0.5587116,-0.40364778,-4.2389545
4.852,313.53424,267.12308,343.14938,-13.372866,21.134108,3.548944,7.420074,7.5108805,18.768852,-0.60992914,-0.45459405,-4.361161
4.8525,313.53424,267.12308,343.14938,-13.739996,21.26968,3.4444964,7.4334245,7.508848,18.872658,-0.68223095,-0.5259089,-4.537372
4.853,313.53424,267.12308,343.14938,-13.958001,21.346786,3.3813486,7.439211,7.5057936,18.930035,-0.72648436,-0.5694245,-4.646879
4.8535,313.53424,267.12308,343.14938,-14.242288,21.445635,3.2980924,7.4449224,7.5001287,18.998823,-0.7855017,-0.6279423,-4.7925215
4.854,313.53424,267.12308,343.14938,-14.403612,21.502789,3.250863,7.447714,7.4965916,19.036045,-0.8196201,-0.662275,-4.873284
4.8545,313.53424,267.12308,343.14938,-14.6073265,21.580627,3.192697,7.452482,7.493337,19.087318,-0.86274475,-0.7069321,-4.9708405
4.855,313.53424,267.12308,343.14938,-14.72201,21.63074,3.1620378,7.457238,7.493458,19.120811,-0.88617706,-0.73251045,-5.021878
4.8555,313.53424,267.12308,343.14938,-14.872357,21.709244,3.1266768,7.4685903,7.498403,19.174356,-0.91434294,-0.7656469,-5.077637
4.856,313.53424,267.12308,343.14938,-14.96459,21.766907,3.1087768,7.479806,7.505436,19.21662,-0.92921627,-0.78505814,-5.1002493
4.8565,313.53424,267.12308,343.14938,-15.101821,21.86551,3.0874822,7.5029716,7.522051,19.294538,-0.9475272,-0.81175494,-5.116011
4.857,313.53424,267.12308,343.14938,-15.198351,21.940899,3.0750728,7.5228567,7.537136,19.35838,-0.958227,-0.8289104,-5.115194
4.8575,313.53424,267.12308,343.14938,-14.403548,20.723095,3.0570047,6.9016457,7.068119,18.19401,-0.8824542,-0.72325474,-5.457729
4.858,313.53424,267.12308,343.14938,-13.586023,19.340162,3.002736,6.712238,7.0080304,17.198456,-0.9533263,-0.71988875,-6.1692443
4.8585,313.53424,267.12308,343.14938,-13.2472105,18.736057,2.9666512,7.2110877,7.5344,17.059221,-1.1604382,-0.83360744,-6.8836203
4.859,313.53424,267.12308,343.14938,-12.593469,18.055544,3.0429113,7.292989,7.6826334,16.562363,-1.1946256,-0.7889042,-7.2847543
4.8595,313.53424,267.12308,343.14938,-11.026005,16.79501,3.357919,7.170292,7.7053304,15.417174,-1.0799632,-0.5249184,-7.6992373
4.86,313.53424,267.12308,343.14938,-9.646224,15.881984,3.703685,6.9883847,7.644159,14.488387,-0.8967254,-0.22170441,-7.828814
4.8605,313.53424,267.12308,343.14938,-7.196104,14.517308,4.394908,6.6529646,7.521341,12.981801,-0.4769529,0.3930665,-7.7855554
4.861,313.53424,267.12308,343.14938,-5.390925,13.659191,4.9424334,6.4286995,7.455619,11.973734,-0.1119152,0.8809193,-7.597186
4.8615,313.53424,267.12308,343.14938,-2.5769465,12.511478,5.8423266,6.1472235,7.421198,10.553756,0.53550065,1.6726112,-7.0906706
4.862,313.53424,267.12308,343.14938,-0.7195862,11.865852,6.4662046,6.0199537,7.4518237,9.714583,1.0118983,2.208128,-6.6248493
4.8625,313.53424,267.12308,343.14938,1.8993514,11.104043,7.3912787,5.941815,7.5807924,8.670791,1.7463819,2.97618,-5.793154
4.863,313.53424,267.12308,343.14938,3.4694076,10.736176,7.974301,5.966157,7.7174006,8.135313,2.2195556,3.4439197,-5.19873
4.8635,313.53424,267.12308,343.14938,5.487551,10.373436,8.757058,6.1008053,7.983285,7.5669713,2.8597353,4.053392,-4.3416686
4.864,313.53424,267.12308,343.14938,6.588287,10.233525,9.199571,6.2387037,8.189333,7.3275523,3.2209783,4.388565,-3.8318534
4.8645,301.43518,265.35428,343.14938,7.8699646,10.125193,9.729186,6.483875,8.516577,7.12917,3.6474574,4.7764597,-3.208693
4.865,301.43518,265.35428,343.14938,8.4924555,10.090911,9.993885,6.6536937,8.730746,7.073095,3.8527935,4.95935,-2.9008915
4.8655,301.43518,265.35428,343.14938,9.123253,10.053624,10.273145,6.8919272,9.01887,7.047777,4.0507307,5.1310697,-2.61003
4.866,301.43518,265.35428,343.14938,9.378456,10.019891,10.393078,7.0276685,9.175808,7.0458407,4.1180954,5.1887827,-2.5220942
4.8665,301.43518,265.35428,343.14938,9.58848,9.933848,10.495327,7.1821194,9.344544,7.0338225,4.142299,5.2158566,-2.5261252
4.867,301.43518,265.35428,343.14938,9.660652,9.84508,10.523765,7.2461023,9.410205,7.0006685,4.121268,5.2102537,-2.602598
4.8675,301.43518,265.35428,308.33826,9.744329,9.658195,10.527537,7.2800384,9.443639,6.8873796,4.060147,5.191703,-2.7897532
4.868,301.43518,265.35428,308.33826,9.822562,9.498667,10.517176,7.262487,9.429747,6.7618346,4.0158086,5.1847,-2.9355683
4.8685,301.43518,265.35428,308.33826,10.019694,9.216394,10.506091,7.1870475,9.371419,6.501411,3.9688907,5.197646,-3.1429577
4.869,301.43518,265.35428,308.33826,10.218812,9.010059,10.514801,7.114378,9.318944,6.2876396,3.9624465,5.227544,-3.2495284
4.8695,301.43518,265.35428,308.33826,10.622987,8.698581,10.569026,6.995068,9.240414,5.927531,4.000926,5.30842,-3.3280616
4.87,301.43518,265.35428,308.33826,10.954553,8.506403,10.637671,6.9229083,9.200036,5.6873455,4.0603094,5.385715,-3.3179026
4.8705,301.43518,265.35428,308.33826,11.514706,8.270211,10.788801,6.8480988,9.175951,5.365035,4.194502,5.530309,-3.2057686
4.871,301.43518,265.35428,308.33826,11.903989,8.162468,10.916447,6.831466,9.193265,5.196103,4.307438,5.638959,-3.069537
4.8715,301.43518,265.35428,308.33826,12.458849,8.095232,11.133435,6.870242,9.27979,5.03961,4.496474,5.804385,-2.7860029
4.872,301.43518,265.35428,308.33826,12.776704,8.120538,11.28435,6.943877,9.3804035,5.0144835,4.624735,5.9056215,-2.5591974
4.8725,301.43518,265.35428,308.33826,13.122267,8.268846,11.49995,7.129926,9.593971,5.109065,4.801784,6.025685,-2.1989543
4.873,301.43518,265.35428,308.33826,13.238085,8.4398775,11.62466,7.3035216,9.77386,5.268516,4.897988,6.0747356,-1.9598913
4.8735,301.43518,265.35428,308.33826,13.20448,8.795242,11.763748,7.6310654,10.088188,5.6532297,4.991409,6.088119,-1.6353853
4.874,301.43518,265.35428,308.33826,13.030655,9.088807,11.814332,7.886612,10.318922,6.0008473,5.010115,6.0512576,-1.4607906
4.8745,301.43518,265.35428,308.33826,12.534157,9.593321,11.813095,8.309159,10.68083,6.629967,4.961388,5.9218864,-1.2924491
4.875,301.43518,265.35428,308.33826,12.049238,9.958104,11.755696,8.605474,10.922714,7.1099744,4.8739457,5.7855124,-1.2550782
4.8755,301.43518,265.35428,308.33826,11.109596,10.5210285,11.581764,9.051582,11.270096,7.890446,4.660163,5.5088186,-1.3237984
