Time,Modbus1.Q_level,Modbus1.Voltage_diff,Modbus2.Q_level,Modbus2.Voltage_diff,Modbus3.Q_level,Modbus3.Voltage_diff,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
4.5115,508483.44,-3261.099,180362.73,-3784.9841,-501053.0,-3536.4385,660.5328,685.67926,673.749
4.512,505304.34,-3261.099,181359.9,-3784.9841,-499507.44,-3536.4385,660.5328,685.67926,673.749
4.5125,503255.25,-3261.099,182024.89,-3784.9841,-498418.7,-3536.4385,660.5328,685.67926,673.749
4.513,500316.4,-3261.099,183044.4,-3784.9841,-496615.66,-3536.4385,660.5328,685.67926,673.749
4.5135,498469.16,-3261.099,183727.39,-3784.9841,-495262.47,-3536.4385,660.5328,685.67926,673.749
4.514,495900.97,-3261.099,184704.08,-3784.9841,-492965.3,-3536.4385,660.5328,685.67926,673.749
4.5145,494332.38,-3261.099,185282.44,-3784.9841,-491245.72,-3536.4385,660.5328,685.67926,673.749
4.515,492180.84,-3261.099,185973.25,-3784.9841,-488402.53,-3536.4385,660.5328,685.67926,673.749
4.5155,490852.38,-3261.099,186286.48,-3784.9841,-486360.03,-3536.4385,660.5328,685.67926,673.749
4.516,488938.1,-3261.099,186509.1,-3784.9841,-483139.03,-3536.4385,660.5328,685.67926,673.749
4.5165,487654.2,-3261.099,186492.89,-3784.9841,-480924.7,-3536.4385,660.5328,685.67926,673.749
4.517,485604.1,-3261.099,186250.44,-3784.9841,-477556.38,-3536.4385,660.5328,685.67926,673.749
4.5175,484090.22,-3261.099,185978.06,-3784.9841,-475304.38,-3536.4385,660.5328,685.67926,673.749
4.518,481500.53,-3261.099,185496.78,-3784.9841,-471950.78,-3536.4385,660.5328,685.67926,673.749
4.5185,479515.28,-3261.099,185198.58,-3784.9841,-469742.78,-3536.4385,660.5328,685.67926,673.749
4.519,476102.38,-3261.099,184917.06,-3784.9841,-466472.84,-3536.4385,660.5328,685.67926,673.749
4.5195,473536.03,-3261.099,184910.62,-3784.9841,-464313.62,-3536.4385,660.5328,685.67926,673.749
4.52,469291.28,-3261.099,185269.02,-3784.9841,-461080.94,-3536.4385,660.5328,685.67926,673.749
4.5205,466248.44,-3261.099,185788.11,-3784.9841,-458913.72,-3536.4385,660.5328,685.67926,673.749
4.521,461484.97,-3261.099,187003.77,-3784.9841,-455624.72,-3536.4385,660.5328,685.67926,673.749
4.5215,458259.1,-3261.099,188088.78,-3784.9841,-453404.44,-3536.4385,660.5328,685.67926,673.749
4.522,453493.84,-3261.099,190053.98,-3784.9841,-450046.88,-3536.4385,660.5328,685.67926,673.749
4.5225,450449.0,-3261.099,191523.1,-3784.9841,-447809.66,-3536.4385,660.5328,685.67926,673.749
4.523,446197.4,-3261.099,193827.62,-3784.9841,-444504.75,-3536.4385,660.5328,685.67926,673.749
4.5235,443619.22,-3261.099,195347.81,-3784.9841,-442370.75,-3536.4385,660.5328,685.67926,673.749
4.524,440167.5,-3261.099,197474.53,-3784.9841,-439339.47,-3536.4385,660.5328,685.67926,673.749
4.5245,438135.72,-3261.099,198730.34,-3784.9841,-437469.84,-3536.4385,660.5328,685.67926,673.749
4.525,435443.72,-3261.099,200303.62,-3784.9841,-434947.94,-3536.4385,660.5328,685.67926,673.749
4.5255,433844.44,-3261.099,201128.61,-3784.9841,-433478.2,-3536.4385,660.5328,685.67926,673.749
4.526,431653.03,-3261.099,202041.12,-3784.9841,-431602.6,-2681.735,660.5328,685.67926,632.72327
4.5265,430278.16,-3261.099,202460.52,-3784.9841,-430557.9,-2681.735,660.5328,685.67926,632.72327
4.527,428267.5,-3261.099,202876.75,-3784.9841,-429245.16,-2681.735,660.5328,685.67926,632.72327
4.5275,426932.47,-3261.099,203059.25,-3784.9841,-428496.12,-2681.735,660.5328,685.67926,632.72327
4.528,424915.5,-3261.099,203273.36,-3784.9841,-427477.47,-2681.735,660.5328,685.67926,632.72327
4.5285,423562.78,-2236.491,203419.9,-2826.511,-426817.0,-2681.735,611.35156,639.67255,632.72327
4.529,421550.6,-2236.491,203697.08,-2826.511,-425769.2,-2681.735,611.35156,639.67255,632.72327
4.5295,420248.16,-2236.491,203930.75,-2826.511,-424986.66,-2681.735,611.35156,639.67255,632.72327
4.53,418407.97,-2236.491,204336.27,-2826.511,-423619.34,-2681.735,611.35156,639.67255,632.72327
4.5305,417287.47,-2236.491,204614.3,-2826.511,-422550.7,-2681.735,611.35156,639.67255,632.72327
4.531,415801.7,-2236.491,204977.5,-2826.511,-420693.62,-2681.735,611.35156,639.67255,632.72327
4.5315,414946.1,-2236.491,205143.38,-2826.511,-419293.62,-2681.735,611.35156,639.67255,632.72327
4.532,413845.16,-2236.491,205213.45,-2826.511,-416990.16,-2681.735,611.35156,639.67255,632.72327
4.5325,413204.2,-2236.491,205112.55,-2826.511,-415354.03,-2681.735,611.35156,639.67255,632.72327
4.533,412304.34,-2236.491,204718.16,-2826.511,-412816.5,-2681.735,611.35156,639.67255,632.72327
4.5335,411686.5,-2236.491,204301.02,-2826.511,-411106.22,-2681.735,611.35156,639.67255,632.72327
4.534,410620.28,-2236.491,203493.75,-2826.511,-408563.12,-2681.735,611.35156,639.67255,632.72327
4.5345,409755.22,-2236.491,202881.02,-2826.511,-406903.2,-2681.735,611.35156,639.67255,632.72327
4.535,408143.22,-2236.491,201952.47,-2826.511,-404488.3,-2681.735,611.35156,639.67255,632.72327
4.5355,406827.12,-2236.491,201394.61,-2826.511,-402932.2,-2681.735,611.35156,639.67255,632.72327
4.536,404470.47,-2236.491,200764.7,-2826.511,-400666.97,-2681.735,611.35156,639.67255,632.72327
4.5365,402655.84,-2236.491,200540.36,-2826.511,-399187.03,-2681.735,611.35156,639.67255,632.72327
4.537,399630.62,-2236.491,200564.5,-2826.511,-396976.3,-2681.735,611.35156,639.67255,632.72327
4.5375,397470.2,-2236.491,200836.61,-2826.511,-395487.94,-2681.735,611.35156,639.67255,632.72327
4.538,394140.66,-2236.491,201612.22,-2826.511,-393210.1,-2681.735,611.35156,639.67255,632.72327
4.5385,391941.56,-2236.491,202340.77,-2826.511,-391657.1,-2681.735,611.35156,639.67255,632.72327
4.539,388803.9,-2236.491,203659.58,-2826.511,-389287.5,-2681.735,611.35156,639.67255,632.72327
4.5395,386883.3,-2236.491,204622.16,-2826.511,-387698.7,-2681.735,611.35156,639.67255,632.72327
4.54,384335.1,-2236.491,206065.64,-2826.511,-385346.7,-2681.735,611.35156,639.67255,632.72327
4.5405,382878.44,-2236.491,206957.66,-2826.511,-383831.78,-2681.735,611.35156,639.67255,632.72327
4.541,381048.53,-2236.491,208091.53,-2826.511,-381699.6,-2681.735,611.35156,639.67255,632.72327
4.5415,380038.2,-2236.491,208672.83,-2826.511,-380407.56,-2681.735,611.35156,639.67255,632.72327
4.542,378762.62,-2236.491,209254.75,-2826.511,-378715.88,-2681.735,611.35156,639.67255,632.72327
4.5425,378018.62,-2236.491,209454.75,-2826.511,-377768.03,-2681.735,611.35156,639.67255,632.72327
4.543,376968.22,-2236.491,209515.3,-2826.511,-376611.34,-1987.8403,611.35156,639.67255,599.4163
4.5435,376264.72,-2236.491,209435.27,-2826.511,-375998.47,-1987.8403,611.35156,639.67255,599.4163
4.544,375148.03,-2236.491,209217.11,-2826.511,-375265.84,-1987.8403,611.35156,639.67255,599.4163
4.5445,374344.53,-2236.491,209055.86,-2826.511,-374862.6,-1987.8403,611.35156,639.67255,599.4163
4.545,373442.84,-2236.491,209017.7,-2826.511,-374861.9,-1987.8403,611.35156,639.67255,599.4163
4.5455,372588.3,-2236.491,208940.48,-2078.1519,-374624.7,-1987.8403,611.35156,603.7513,599.4163
4.546,371438.53,-1443.5242,208966.75,-2078.1519,-374324.3,-1987.8403,573.2892,603.7513,599.4163
4.5465,370780.4,-1443.5242,209047.92,-2078.1519,-374094.03,-1987.8403,573.2892,603.7513,599.4163
4.547,369988.62,-1443.5242,209170.98,-2078.1519,-373583.0,-1987.8403,573.2892,603.7513,599.4163
4.5475,369598.9,-1443.5242,209194.33,-2078.1519,-373072.4,-1987.8403,573.2892,603.7513,599.4163
4.548,369199.8,-1443.5242,209069.25,-2078.1519,-371993.62,-1987.8403,573.2892,603.7513,599.4163
4.5485,369026.97,-1443.5242,208862.55,-2078.1519,-371069.06,-1987.8403,573.2892,603.7513,599.4163
4.549,368845.06,-1443.5242,208366.89,-2078.1519,-369433.6,-1987.8403,573.2892,603.7513,599.4163
4.5495,368743.53,-1443.5242,207914.5,-2078.1519,-368232.56,-1987.8403,573.2892,603.7513,599.4163
4.55,368570.5,-1443.5242,207054.19,-2078.1519,-366365.7,-1987.8403,573.2892,603.7513,599.4163
4.5505,368404.66,-1443.5242,206368.53,-2078.1519,-365127.9,-1987.8403,573.2892,603.7513,599.4163
4.551,367995.3,-1443.5242,205222.0,-2078.1519,-363344.94,-1987.8403,573.2892,603.7513,599.4163
4.5515,367559.62,-1443.5242,204430.45,-2078.1519,-362229.8,-1987.8403,573.2892,603.7513,599.4163
4.552,366581.62,-1443.5242,203311.2,-2078.1519,-360682.8,-1987.8403,573.2892,603.7513,599.4163
4.5525,365688.97,-1443.5242,202672.66,-2078.1519,-359727.97,-1987.8403,573.2892,603.7513,599.4163
4.553,363994.22,-1443.5242,201963.48,-2078.1519,-358369.12,-1987.8403,573.2892,603.7513,599.4163
4.5535,362655.84,-1443.5242,201692.8,-2078.1519,-357479.6,-1987.8403,573.2892,603.7513,599.4163
4.554,360420.4,-1443.5242,201624.02,-2078.1519,-356116.28,-1987.8403,573.2892,603.7513,599.4163
4.5545,358844.62,-1443.5242,201803.27,-2078.1519,-355166.22,-1987.8403,573.2892,603.7513,599.4163
4.555,356484.94,-1443.5242,202370.61,-2078.1519,-353664.66,-1987.8403,573.2892,603.7513,599.4163
4.5555,354992.38,-1443.5242,202902.47,-2078.1519,-352615.12,-1987.8403,573.2892,603.7513,599.4163
4.556,352987.28,-1443.5242,203826.58,-2078.1519,-350986.97,-1987.8403,573.2892,603.7513,599.4163
4.5565,351850.22,-1443.5242,204460.47,-2078.1519,-349884.25,-1987.8403,573.2892,603.7513,599.4163
4.557,350473.97,-1443.5242,205331.39,-2078.1519,-348248.47,-1987.8403,573.2892,603.7513,599.4163
4.5575,349769.1,-1443.5242,205806.78,-2078.1519,-347202.25,-1987.8403,573.2892,603.7513,599.4163
4.558,348987.25,-1443.5242,206297.69,-2078.1519,-345762.38,-1987.8403,573.2892,603.7513,599.4163
4.5585,348609.44,-1443.5242,206456.28,-2078.1519,-344921.12,-1987.8403,573.2892,603.7513,599.4163
4.559,348171.22,-1443.5242,206440.45,-2078.1519,-343875.75,-1987.8403,573.2892,603.7513,599.4163
4.5595,347908.84,-1443.5242,206280.27,-2078.1519,-343328.53,-1987.8403,573.2892,603.7513,599.4163
4.56,347471.34,-1443.5242,205877.53,-2078.1519,-342716.03,-1460.0316,573.2892,603.7513,574.08154
4.5605,347110.94,-1443.5242,205547.84,-2078.1519,-342426.03,-1460.0316,573.2892,603.7513,574.08154
4.561,346430.1,-1443.5242,205048.23,-2078.1519,-342118.66,-1460.0316,573.2892,603.7513,574.08154
4.5615,345879.03,-1443.5242,204756.83,-2078.1519,-341960.03,-1460.0316,573.2892,603.7513,574.08154
4.562,344935.03,-1443.5242,204434.53,-2078.1519,-341714.72,-1460.0316,573.2892,603.7513,574.08154
4.5625,344260.38,-1443.5242,204309.38,-2078.1519,-341500.5,-1460.0316,573.2892,603.7513,574.08154
4.563,343255.44,-863.83813,204246.5,-1525.4922,-341034.28,-1460.0316,545.46423,577.22363,574.08154
4.5635,342638.66,-863.83813,204264.2,-1525.4922,-340597.7,-1460.0316,545.46423,577.22363,574.08154
4.564,341861.97,-863.83813,204318.58,-1525.4922,-339722.94,-1460.0316,545.46423,577.22363,574.08154
4.5645,341470.3,-863.83813,204329.84,-1525.4922,-338988.8,-1460.0316,545.46423,577.22363,574.08154
4.565,341092.3,-863.83813,204234.5,-1525.4922,-337685.9,-1460.0316,545.46423,577.22363,574.08154
4.5655,340972.0,-863.83813,204060.73,-1525.4922,-336713.6,-1460.0316,545.46423,577.22363,574.08154
4.566,340940.66,-863.83813,203595.75,-1525.4922,-335168.25,-1460.0316,545.46423,577.22363,574.08154
4.5665,340975.88,-863.83813,203140.88,-1525.4922,-334120.78,-1460.0316,545.46423,577.22363,574.08154
4.567,341020.22,-863.83813,202255.7,-1525.4922,-332584.75,-1460.0316,545.46423,577.22363,574.08154
4.5675,340987.44,-863.83813,201556.08,-1525.4922,-331614.47,-1460.0316,545.46423,577.22363,574.08154
4.568,340753.78,-863.83813,200414.83,-1525.4922,-330277.8,-1460.0316,545.46423,577.22363,574.08154
4.5685,340430.03,-863.83813,199648.0,-1525.4922,-329474.25,-1460.0316,545.46423,577.22363,574.08154
4.569,339641.97,-863.83813,198593.11,-1525.4922,-328394.12,-1460.0316,545.46423,577.22363,574.08154
4.5695,338906.7,-863.83813,198011.17,-1525.4922,-327743.25,-1460.0316,545.46423,577.22363,574.08154
