Time,Modbus1.Q_level_1,Modbus1.Q_level_2,Modbus1.Q_level_3,Modbus1.Voltage_diff_1,Modbus1.Voltage_diff_2,Modbus1.Voltage_diff_3,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
8.416,114351.43,249947.11,-65840.43,-4685.182,-5809.66,-5598.263,231.11125,177.13632,187.28336,0.42080873,-0.84868133,0.4241589,-0.62297,-26.387028,4.703194
8.4165,114604.27,251628.66,-67479.11,-4685.182,-5809.66,-5598.263,231.11125,177.13632,187.28336,0.42931786,-0.85712045,0.4329305,-0.6262509,-27.076061,4.710531
8.417,114788.3,252808.12,-68602.2,-4685.182,-5809.66,-5598.263,231.11125,177.13632,187.28336,0.43487972,-0.86292684,0.43869781,-0.62848055,-27.535336,4.725384
8.4175,115104.48,254701.97,-70334.93,-4685.182,-5809.66,-5598.263,231.11125,177.13632,187.28336,0.442934,-0.87200475,0.44721612,-0.6319428,-28.21958,4.7504425
8.418,115354.42,256063.72,-71523.24,-4685.182,-5809.66,-5598.263,231.11125,177.13632,187.28336,0.4480398,-0.8783561,0.45280525,-0.6343764,-28.670055,4.773992
8.4185,115797.84,258278.94,-73358.72,-4685.182,-5809.66,-5598.263,231.11125,177.13632,187.28336,0.4551927,-0.8883684,0.46104443,-0.6382994,-29.335873,4.8201327
8.419,116146.34,259875.77,-74620.28,-4685.182,-5809.66,-5598.263,231.11125,177.13632,187.28336,0.45955968,-0.8953988,0.46643344,-0.64115494,-29.773607,4.863993
8.4195,116752.64,262453.03,-76573.914,-4685.182,-3313.472,-5598.263,231.11125,296.95334,187.28336,0.4654293,-0.9064707,0.47432283,-0.64588875,-30.414425,4.953029
8.42,117212.49,264289.12,-77919.195,-4685.182,-3313.472,-5598.263,231.11125,296.95334,187.28336,0.4688392,-0.9142063,0.47942513,-0.64939106,-30.829615,5.0223236
8.4205,117980.555,267206.78,-80003.914,-4685.182,-3313.472,-5598.263,231.11125,296.95334,187.28336,0.47316265,-0.9262861,0.4867967,-0.6552152,-31.432995,5.1483393
8.421,118539.24,269246.7,-81439.36,-4685.182,-3313.472,-5598.263,231.11125,296.95334,187.28336,0.4755121,-0.93462545,0.491487,-0.6594873,-31.821646,5.241563
8.4215,119437.45,272422.47,-83661.87,-4685.182,-3313.472,-5598.263,231.11125,296.95334,187.28336,0.47823825,-0.947466,0.49809235,-0.66646785,-32.383667,5.3935547
8.422,120067.96,274596.94,-85188.72,-4685.182,-3313.472,-5598.263,231.11125,296.95334,187.28336,0.47957537,-0.9562005,0.50219226,-0.67146456,-32.74556,5.5052733
8.4225,121044.41,277904.84,-87541.016,-4685.182,-3313.472,-5598.263,231.11125,296.95334,187.28336,0.4809459,-0.96944636,0.5078812,-0.67935497,-33.28017,5.681173
8.423,121706.02,280121.9,-89144.375,-4685.182,-3313.472,-5598.263,231.11125,296.95334,187.28336,0.48152056,-0.9783082,0.5113399,-0.6848186,-33.629547,5.796904
8.4235,122694.42,283419.44,-91587.164,-4685.182,-3313.472,-5598.263,231.11125,296.95334,187.28336,0.482027,-0.99154043,0.5160648,-0.69315594,-34.14603,5.970019
8.424,123339.586,285579.12,-93230.32,-4685.182,-3313.472,-5598.263,231.11125,296.95334,187.28336,0.48222855,-1.0002594,0.51895547,-0.6986767,-34.48635,6.0761175
8.4245,124267.28,288719.62,-95696.64,-4685.182,-3313.472,-5598.263,231.11125,296.95334,187.28336,0.48249474,-1.0130953,0.5229929,-0.7067572,-34.997135,6.2169185
8.425,124849.414,290724.4,-97329.42,-4685.182,-3313.472,-5598.263,231.11125,296.95334,187.28336,0.48274723,-1.0214401,0.5255675,-0.7119057,-35.33953,6.295238
8.4255,125654.58,293565.53,-99740.2,-4685.182,-3313.472,-3975.309,231.11125,296.95334,265.18515,0.48338452,-1.0335746,0.5294074,-0.7191147,-35.864468,6.3899827
8.426,126139.11,295328.25,-101310.336,-4685.182,-3313.472,-3975.309,231.11125,296.95334,265.18515,0.48407766,-1.0413942,0.53204596,-0.7235219,-36.220062,6.4351444
8.4265,126765.77,297753.7,-103593.19,-4685.182,-3313.472,-3975.309,231.11125,296.95334,265.18515,0.48550197,-1.0526724,0.5362553,-0.729488,-36.76373,6.4744754
8.427,127114.18,299212.38,-105063.97,-4685.182,-3313.472,-3975.309,231.11125,296.95334,265.18515,0.4867685,-1.0598948,0.53930837,-0.73303074,-37.13212,6.4782133
8.4275,127519.95,301146.3,-107186.93,-4685.182,-3313.472,-3975.309,231.11125,296.95334,265.18515,0.48919475,-1.0702732,0.5443793,-0.73774457,-37.702293,6.4491167
8.428,127705.875,302265.03,-108550.81,-4685.182,-3313.472,-3975.309,231.11125,296.95334,265.18515,0.4911727,-1.0769157,0.54810464,-0.74052763,-38.09495,6.404958
8.4285,127856.984,303687.78,-110529.695,-2792.2036,-3313.472,-3975.309,321.97424,296.95334,265.18515,0.4946302,-1.0865009,0.55422884,-0.7442886,-38.695057,6.311187
8.429,127871.73,304474.9,-111812.766,-2792.2036,-3313.472,-3975.309,321.97424,296.95334,265.18515,0.49723047,-1.0926663,0.55863863,-0.746591,-39.101875,6.2266636
8.4295,127767.93,305430.5,-113700.7,-2792.2036,-3313.472,-3975.309,321.97424,296.95334,265.18515,0.50146115,-1.1015991,0.5656486,-0.7498464,-39.72315,6.0758605
8.43,127619.62,305933.75,-114945.56,-2792.2036,-3313.472,-3975.309,321.97424,296.95334,265.18515,0.5044706,-1.107377,0.5705056,-0.7519369,-40.141228,5.95751
8.4305,127292.12,306517.53,-116809.49,-2792.2036,-3313.472,-3975.309,321.97424,296.95334,265.18515,0.5091636,-1.1158084,0.5779125,-0.75501865,-40.766747,5.7628775
8.431,127013.21,306818.44,-118059.11,-2792.2036,-3313.472,-3975.309,321.97424,296.95334,265.18515,0.5123804,-1.121307,0.5828703,-0.75704426,-41.186344,5.624908
8.4315,125658.53,301883.66,-117900.62,-2792.2036,-3313.472,-3975.309,321.97424,296.95334,265.18515,0.48955512,-1.1068702,0.57605255,-0.75294155,-40.6667,5.4071827
8.432,123761.18,295323.03,-117362.664,-2792.2036,-3313.472,-3975.309,321.97424,296.95334,265.18515,0.45993316,-1.0773103,0.56018305,-0.7394639,-39.34436,5.3606925
8.4325,121586.63,291972.06,-119069.24,-2792.2036,-3313.472,-3975.309,321.97424,296.95334,265.18515,0.45100322,-1.0566953,0.5516584,-0.7245091,-38.576073,5.2805595
8.433,119945.484,289364.16,-119776.43,-2792.2036,-3313.472,-3975.309,321.97424,296.95334,265.18515,0.4451399,-1.041124,0.54507226,-0.71338433,-38.010082,5.172916
8.4335,117444.055,285390.56,-120313.86,-2792.2036,-3313.472,-3975.309,321.97424,296.95334,265.18515,0.44023687,-1.0181699,0.5362249,-0.69529873,-37.267643,4.9767146
8.434,115833.56,283082.22,-120470.83,-2792.2036,-3313.472,-3975.309,321.97424,296.95334,265.18515,0.44013003,-1.0044972,0.5321364,-0.6829751,-36.884754,4.8590403
8.4345,113502.29,280646.9,-120749.84,-2792.2036,-3313.472,-3975.309,321.97424,296.95334,265.18515,0.4434892,-0.98704505,0.5295045,-0.66555804,-36.452824,4.738646
8.435,112000.08,279719.38,-121080.32,-2792.2036,-3313.472,-3975.309,321.97424,296.95334,265.18515,0.446909,-0.97700375,0.5297534,-0.65535295,-36.211597,4.7019176
8.4355,109964.336,278843.66,-121676.21,-2792.2036,-3313.472,-3975.309,321.97424,296.95334,265.18515,0.45224398,-0.9631416,0.53162664,-0.64238536,-35.84865,4.693213
8.436,108866.56,278178.0,-121949.18,-2792.2036,-3313.472,-3975.309,321.97424,296.95334,265.18515,0.4554909,-0.9541447,0.53296226,-0.6348194,-35.58725,4.703107
8.4365,107651.62,276602.66,-121914.23,-2792.2036,-3313.472,-3975.309,321.97424,296.95334,265.18515,0.45973563,-0.9404831,0.53430396,-0.62373877,-35.159542,4.7241187
8.437,107024.055,275174.66,-121594.664,-2792.2036,-3313.472,-3975.309,321.97424,296.95334,265.18515,0.4622579,-0.93110263,0.53486484,-0.61587286,-34.85426,4.7354317
8.4375,106081.805,272776.4,-120898.3,-2792.2036,-1584.755,-3975.309,321.97424,379.93176,265.18515,0.46601453,-0.9164551,0.5358713,-0.6029934,-34.38207,4.7402353
8.438,105338.29,271187.3,-120435.42,-2792.2036,-1584.755,-3975.309,321.97424,379.93176,265.18515,0.4688479,-0.90627587,0.53699636,-0.5938881,-34.066917,4.7283506
8.4385,104001.75,268908.3,-119803.7,-2792.2036,-1584.755,-3975.309,321.97424,379.93176,265.18515,0.4741306,-0.89047015,0.53943557,-0.5800337,-33.61368,4.680036
8.439,102984.22,267383.97,-119332.0,-2792.2036,-1584.755,-3975.309,321.97424,379.93176,265.18515,0.47844774,-0.8796548,0.5413661,-0.5708681,-33.333427,4.6279674
8.4395,101300.33,264878.72,-118329.03,-2792.2036,-1584.755,-3975.309,321.97424,379.93176,265.18515,0.48585004,-0.8630232,0.5443171,-0.55717516,-32.94983,4.5266147
8.44,100079.54,262959.47,-117401.08,-2792.2036,-1584.755,-3975.309,321.97424,379.93176,265.18515,0.49109742,-0.8515503,0.5462105,-0.5479008,-32.705685,4.443536
8.4405,98134.24,259606.48,-115676.98,-2792.2036,-1584.755,-3975.309,321.97424,379.93176,265.18515,0.49899682,-0.83347154,0.54898417,-0.53339607,-32.33622,4.2815967
8.441,96796.625,257032.16,-114378.875,-2792.2036,-1584.755,-3975.309,321.97424,379.93176,265.18515,0.5042239,-0.8206988,0.55084735,-0.52322626,-32.086388,4.1441135
8.4415,94771.375,252672.23,-112266.4,-2792.2036,-1584.755,-3975.309,321.97424,379.93176,265.18515,0.5122347,-0.8004324,0.553713,-0.50715345,-31.714808,3.8925223
8.442,93398.2,249475.3,-110720.7,-2792.2036,-1584.755,-3975.309,321.97424,379.93176,265.18515,0.5178891,-0.786275,0.55566305,-0.49585405,-31.47857,3.6958494
8.4425,91221.61,244357.36,-108118.64,-2792.2036,-1584.755,-3975.309,321.97424,379.93176,265.18515,0.52707654,-0.76426953,0.55868036,-0.47799003,-31.15487,3.372939
8.443,89642.27,240800.02,-106183.39,-2792.2036,-1584.755,-3975.309,321.97424,379.93176,265.18515,0.5336742,-0.7491698,0.5608244,-0.46548316,-30.96165,3.1407573
8.4435,87062.42,235314.14,-103040.375,-2792.2036,-1584.755,-3453.3865,321.97424,379.93176,290.23746,0.5441245,-0.72589344,0.56438136,-0.44594958,-30.708384,2.764827
8.444,85230.766,231552.6,-100836.18,-2792.2036,-1584.755,-3453.3865,321.97424,379.93176,290.23746,0.55136436,-0.7099246,0.56702214,-0.4325333,-30.563036,2.4967282
8.4445,82391.34,225704.11,-97416.4,-2792.2036,-1584.755,-3453.3865,321.97424,379.93176,290.23746,0.5625297,-0.685274,0.57134736,-0.41201487,-30.363476,2.068783
8.445,80469.36,221645.66,-95062.81,-2792.2036,-1584.755,-3453.3865,321.97424,379.93176,290.23746,0.57014495,-0.6684152,0.5743816,-0.3981409,-30.246227,1.7681695
8.4455,77571.81,215335.52,-91422.234,-2792.2036,-1584.755,-3453.3865,321.97424,379.93176,290.23746,0.58176225,-0.6426261,0.5790572,-0.37705553,-30.097212,1.2989266
8.446,75638.625,211022.16,-88942.43,-2792.2036,-1584.755,-3453.3865,321.97424,379.93176,290.23746,0.5895721,-0.6251862,0.58220315,-0.3628263,-30.015606,0.97824675
8.4465,72749.336,204491.69,-85210.086,-2757.603,-1584.755,-3453.3865,323.63504,379.93176,290.23746,0.6012752,-0.59877086,0.58693755,-0.34126952,-29.912645,0.49394786
8.447,70835.48,200156.4,-82748.17,-2757.603,-1584.755,-3453.3865,323.63504,379.93176,290.23746,0.60902995,-0.58104473,0.5900861,-0.3268133,-29.854664,0.17055948
8.4475,67983.375,193763.78,-79115.9,-2757.603,-1584.755,-3453.3865,323.63504,379.93176,290.23746,0.620561,-0.55436766,0.5947212,-0.30511823,-29.783018,-0.31212485
8.448,66094.23,189611.2,-76728.56,-2757.603,-1584.755,-3453.3865,323.63504,379.93176,290.23746,0.62816703,-0.5365791,0.5976991,-0.2906952,-29.745966,-0.6298365
8.4485,63297.14,183583.4,-73188.66,-2757.603,-1584.755,-3453.3865,323.63504,379.93176,290.23746,0.6394019,-0.50996864,0.60193545,-0.26914734,-29.709213,-1.0914607
8.449,61477.996,179709.86,-70862.6,-2757.603,-1584.755,-3453.3865,323.63504,379.93176,290.23746,0.6467404,-0.49233136,0.60461134,-0.25486472,-29.69625,-1.3843963
8.4495,58869.605,174134.33,-67450.41,-2757.603,-1584.755,-3453.3865,323.63504,379.93176,290.23746,0.6574302,-0.46611446,0.6084336,-0.23359045,-29.684813,-1.8134937
8.45,57231.45,170580.61,-65238.97,-2757.603,-1584.755,-3453.3865,323.63504,379.93176,290.23746,0.66428673,-0.44887495,0.61087835,-0.2195631,-29.683151,-2.0897408
8.4505,54928.777,165504.14,-62018.51,-2757.603,-1584.755,-3453.3865,323.63504,379.93176,290.23746,0.6740874,-0.42345375,0.6144188,-0.1988732,-29.679571,-2.4857562
8.451,53493.0,162295.75,-59929.555,-2757.603,-1584.755,-3453.3865,323.63504,379.93176,290.23746,0.68026245,-0.40685052,0.6166707,-0.18536323,-29.675175,-2.7307484
8.4515,51470.24,157756.53,-56876.88,-2757.603,-1584.755,-3453.3865,323.63504,379.93176,290.23746,0.68893605,-0.3825428,0.6198545,-0.16560583,-29.664145,-3.0695405
8.452,50204.914,154916.16,-54899.875,-2757.603,-1584.755,-3453.3865,323.63504,379.93176,290.23746,0.6942823,-0.36678034,0.62181973,-0.15281397,-29.652092,-3.275879
8.4525,48426.875,150929.48,-52036.04,-2757.603,-1584.755,-3453.3865,323.63504,379.93176,290.23746,0.70155466,-0.34384233,0.62447596,-0.13427116,-29.625185,-3.554489
8.453,47321.203,148443.12,-50200.066,-2757.603,-1584.755,-3453.3865,323.63504,379.93176,290.23746,0.70586693,-0.32902363,0.62602264,-0.12237742,-29.594913,-3.7217622
8.4535,45780.215,144941.1,-47553.445,-2757.603,-1584.755,-3453.3865,323.63504,379.93176,290.23746,0.7114987,-0.30748835,0.62794054,-0.10528099,-29.52961,-3.9473236
8.454,44830.684,142737.67,-45854.105,-2757.603,-1584.755,-3453.3865,323.63504,379.93176,290.23746,0.7146933,-0.29358038,0.6289058,-0.09438644,-29.472569,-4.0821214
8.4545,43523.39,139595.97,-43390.34,-2757.603,-3054.9587,-3453.3865,323.63504,309.362,290.23746,0.71864575,-0.27336305,0.6298258,-0.078773975,-29.371342,-4.262914
8.455,42728.918,137594.25,-41798.285,-2757.603,-3054.9587,-3453.3865,323.63504,309.362,290.23746,0.7207388,-0.26028502,0.6300807,-0.0688106,-29.29698,-4.3691554
8.4555,41647.23,134710.72,-39473.746,-2757.603,-3054.9587,-3453.3865,323.63504,309.362,290.23746,0.7231232,-0.24120872,0.62995213,-0.054410778,-29.167698,-4.5127263
8.456,40990.902,132860.12,-37956.9,-2757.603,-3054.9587,-3453.3865,323.63504,309.362,290.23746,0.7242512,-0.22880232,0.62955165,-0.045142166,-29.071623,-4.6024184
8.4565,40092.453,130177.84,-35711.45,-2757.603,-3054.9587,-3453.3865,323.63504,309.362,290.23746,0.72538537,-0.21061096,0.62853605,-0.031599812,-28.917555,-4.7258143
8.457,39544.645,128443.74,-34223.742,-2757.603,-3054.9587,-3453.3865,323.63504,309.362,290.23746,0.72582513,-0.19870593,0.6276283,-0.022773318,-28.811028,-4.801248
8.4575,38794.33,125909.305,-31993.375,-2757.603,-3054.9587,-3453.3865,323.63504,309.362,290.23746,0.72612506,-0.18109837,0.62601614,-0.009754776,-28.650131,-4.902863
8.458,38340.508,124254.88,-30503.418,-2757.603,-3054.9587,-3453.3865,323.63504,309.362,290.23746,0.7261455,-0.169484,0.6248281,-0.0011746486,-28.54428,-4.962398
8.4585,37726.684,121817.16,-28261.336,-2757.603,-3054.9587,-3453.3865,323.63504,309.362,290.23746,0.72599065,-0.15221211,0.6229536,0.011612254,-28.392002,-5.041523
8.459,37357.47,120219.25,-26761.893,-2757.603,-3054.9587,-3453.3865,323.63504,309.362,290.23746,0.7258044,-0.14076695,0.6216855,0.020100696,-28.301788,-5.098273
8.4595,36855.465,117858.7,-24508.955,-2757.603,-3054.9587,-3453.3865,323.63504,309.362,290.23746,0.725443,-0.123681344,0.6198081,0.032794725,-28.172062,-5.1726146
8.46,36551.65,116308.42,-23008.719,-2757.603,-3054.9587,-4164.5977,323.63504,309.362,256.0993,0.7251767,-0.112330794,0.61858964,0.041231845,-28.095043,-5.221056
8.4605,36136.06,114022.695,-20771.938,-2757.603,-3054.9587,-4164.5977,323.63504,309.362,256.0993,0.72475976,-0.09535964,0.61681956,0.053837072,-27.989296,-5.288595
8.461,35883.75,112531.19,-19297.568,-2757.603,-3054.9587,-4164.5977,323.63504,309.362,256.0993,0.7244747,-0.084090926,0.61566675,0.06219429,-27.93141,-5.3282733
8.4615,35539.746,110357.06,-17124.764,-2757.603,-3054.9587,-4164.5977,323.63504,309.362,256.0993,0.7240123,-0.0672818,0.6139481,0.07463874,-27.84677,-5.385909
8.462,35333.45,108957.836,-15709.09,-2757.603,-3054.9587,-4164.5977,323.63504,309.362,256.0993,0.7236716,-0.05615644,0.61277944,0.08285416,-27.797506,-5.415836
8.4625,35061.54,106946.65,-13644.332,-2757.603,-3054.9587,-4164.5977,323.63504,309.362,256.0993,0.7230743,-0.039617825,0.61095047,0.09504166,-27.727291,-5.4549923
8.463,34908.86,105675.5,-12310.626,-3920.2146,-3054.9587,-4164.5977,267.8297,309.362,256.0993,0.72260714,-0.02872086,0.6096557,0.103063464,-27.682333,-5.4753532
8.4635,34728.53,103889.695,-10377.105,-3920.2146,-3054.9587,-4164.5977,267.8297,309.362,256.0993,0.7217532,-0.012618494,0.60756856,0.114925615,-27.617668,-5.494858
8.464,34644.254,102787.67,-9132.629,-3920.2146,-3054.9587,-4164.5977,267.8297,309.362,256.0993,0.72106034,-0.0020735688,0.60607564,0.12272134,-27.57813,-5.4960256
8.4645,34575.13,101282.414,-7330.388,-3920.2146,-3054.9587,-4164.5977,267.8297,309.362,256.0993,0.7198209,0.013396525,0.6036944,0.13422035,-27.513842,-5.487288
8.465,34568.074,100386.734,-6169.9233,-3920.2146,-3054.9587,-4164.5977,267.8297,309.362,256.0993,0.71885157,0.023443844,0.6020314,0.14173922,-27.469364,-5.478773
8.4655,34619.03,99211.96,-4487.9917,-3920.2146,-3054.9587,-4164.5977,267.8297,309.362,256.0993,0.7171711,0.03805441,0.5994619,0.1527671,-27.394209,-5.4528193
8.466,34695.184,98544.81,-3405.4766,-3920.2146,-3054.9587,-4164.5977,267.8297,309.362,256.0993,0.715891,0.047445506,0.5977195,0.15991822,-27.336002,-5.4253545
8.4665,34874.633,97713.6,-1841.4319,-3920.2146,-3054.9587,-4164.5977,267.8297,309.362,256.0993,0.71369594,0.060961097,0.59507126,0.17027976,-27.232779,-5.3680496
8.467,35035.473,97267.51,-840.2869,-3920.2146,-3054.9587,-4164.5977,267.8297,309.362,256.0993,0.71203756,0.06955213,0.5932933,0.17689373,-27.151806,-5.319542
8.4675,35331.156,96746.74,595.3947,-3920.2146,-3054.9587,-4164.5977,267.8297,309.362,256.0993,0.7092104,0.0817444,0.5906124,0.18628955,-27.007196,-5.227826
8.468,35560.73,96489.7,1506.0992,-3920.2146,-3054.9587,-4164.5977,267.8297,309.362,256.0993,0.70707524,0.08937726,0.5887933,0.19216187,-26.899881,-5.1583195
8.4685,35946.12,96220.42,2798.7014,-3920.2146,-3054.9587,-4164.5977,267.8297,309.362,256.0993,0.70346844,0.10005507,0.58597904,0.20032242,-26.71845,-5.0475116
8.469,36226.12,96105.35,3610.2068,-3920.2146,-3054.9587,-4164.5977,267.8297,309.362,256.0993,0.7007772,0.106649585,0.5840183,0.20530598,-26.5781,-4.9667935
8.4695,36673.055,96007.57,4753.144,-3920.2146,-3054.9587,-4164.5977,267.8297,309.362,256.0993,0.6962949,0.11573873,0.5808956,0.21207285,-26.34184,-4.833523
8.47,36984.7,95981.54,5468.3564,-3920.2146,-3054.9587,-4164.5977,267.8297,309.362,256.0993,0.69299674,0.12126246,0.5786582,0.21610649,-26.168785,-4.7430887
8.4705,37466.332,95976.97,6479.275,-3920.2146,-3054.9587,-4164.5977,267.8297,309.362,256.0993,0.68757826,0.12876685,0.5750373,0.2214726,-25.881828,-4.594682
8.471,37795.125,95987.66,7118.263,-3920.2146,-3863.532,-4164.5977,267.8297,270.55045,256.0993,0.68366057,0.13327089,0.5724371,0.22463045,-25.669502,-4.502414
8.4715,38298.402,96008.55,8036.788,-3920.2146,-3863.532,-4164.5977,267.8297,270.55045,256.0993,0.6773622,0.13933201,0.56825274,0.22880356,-25.324472,-4.3643155
8.472,38639.04,96018.484,8630.394,-3920.2146,-3863.532,-4164.5977,267.8297,270.55045,256.0993,0.67290914,0.14294529,0.5652868,0.2312361,-25.078552,-4.2728176
8.4725,39158.49,96018.805,9506.476,-3920.2146,-3863.532,-4164.5977,267.8297,270.55045,256.0993,0.66588855,0.14780073,0.5606123,0.23446329,-24.689516,-4.1365895
8.473,39509.605,96003.945,10088.512,-3920.2146,-3863.532,-4164.5977,267.8297,270.55045,256.0993,0.661014,0.15071188,0.55738467,0.23637304,-24.419645,-4.04245
8.4735,40044.45,95955.98,10969.092,-3920.2146,-3863.532,-4164.5977,267.8297,270.55045,256.0993,0.6534944,0.15466298,0.55244005,0.23896077,-24.0007,-3.9052453
8.474,40407.297,95908.48,11565.292,-3920.2146,-3863.532,-4164.5977,267.8297,270.55045,256.0993,0.64839107,0.15706049,0.5491082,0.24054568,-23.720324,-3.819761
8.4745,40960.152,95817.18,12476.443,-3920.2146,-3863.532,-4164.5977,267.8297,270.55045,256.0993,0.64067453,0.16037758,0.5441331,0.2427533,-23.294447,-3.6941803
8.475,41334.805,95743.914,13094.694,-3920.2146,-3863.532,-4164.5977,267.8297,270.55045,256.0993,0.6355318,0.1624438,0.54086125,0.24413878,-23.00674,-3.6113715
8.4755,41904.523,95619.695,14034.213,-3920.2146,-3863.532,-4164.5977,267.8297,270.55045,256.0993,0.62788546,0.16538727,0.5360757,0.2461108,-22.572649,-3.4886107
8.476,42288.84,95531.06,14664.627,-3920.2146,-3863.532,-4164.5977,267.8297,270.55045,256.0993,0.6228665,0.16727032,0.53297746,0.24736777,-22.287493,-3.4098675
8.4765,42869.85,95395.22,15607.393,-3920.2146,-3863.532,-4291.453,267.8297,270.55045,250.01025,0.6154858,0.16998193,0.5284693,0.24917392,-21.856876,-3.2890193
8.477,43258.613,95306.98,16228.059,-3920.2146,-3863.532,-4291.453,267.8297,270.55045,250.01025,0.6106733,0.17171794,0.5255515,0.25032604,-21.575226,-3.2079222
8.4775,43840.4,95183.11,17136.984,-3920.2146,-3863.532,-4291.453,267.8297,270.55045,250.01025,0.60362774,0.17421867,0.52128816,0.25197697,-21.150625,-3.0858834
8.478,44226.152,95109.86,17722.691,-3920.2146,-3863.532,-4291.453,267.8297,270.55045,250.01025,0.59904647,0.17581034,0.5185025,0.2530208,-20.869465,-3.0048146
8.4785,44798.04,95019.336,18562.969,-3920.2146,-3863.532,-4291.453,267.8297,270.55045,250.01025,0.5923284,0.178047,0.5143781,0.25449368,-20.447533,-2.8788207
8.479,45173.56,94974.68,19094.086,-3920.2146,-3863.532,-4291.453,267.8297,270.55045,250.01025,0.5879297,0.17941366,0.5116502,0.2554145,-20.168728,-2.7909615
8.4795,45727.387,94934.836,19843.02,-4385.282,-3863.532,-4291.453,245.50645,270.55045,250.01025,0.58142734,0.18123841,0.5075736,0.25669667,-19.747274,-2.663214
8.48,46090.066,94930.19,20309.105,-4385.282,-3863.532,-4291.453,245.50645,270.55045,250.01025,0.57714534,0.18227799,0.5048605,0.25747678,-19.463045,-2.5851443
8.4805,46623.605,94961.516,20956.545,-4385.282,-3863.532,-4291.453,245.50645,270.55045,250.01025,0.5707855,0.1835287,0.50080603,0.25851145,-19.029366,-2.4728968
